,duration,speaker,speaker_type,start_time,text,topic
164,386,WALLACE,moderator,28967,"WALLACE: Governor Kasich, Democrats, as you know, will make income inequality a big issue in the general election. You support raising the minimum wage, although you say not to the $15 an hour that Democrats are talking about. Mr. Trump opposes any increase because he says it will price American workers out of the world market. Is he wrong about that? No increase in the minimum wage?",minimum wage
165,219,KASICH,candidate,29353,"KASICH: Well, well, wait a minute, first of all, I didn't say I was for an increase in the federal minimum wage. I said in Ohio we increased it modestly every single year. So I'm not for a federal minimum wage increase.",minimum wage
166,48,WALLACE,moderator,29572,WALLACE: But you did talk about states doing it.,none
167,50,APPLAUSE,audience,31216,(APPLAUSE),none
168,1596,KASICH,candidate,29620,"KASICH: Well, states â€” if states want to do it, they ought to sit down with businesspeople and the lawmakers and figure out what will work. But hold on a second here with everything else. I'm the only person on this stage who actually was the chief architect of balancing the federal budget. It's not a theory for me. It's not â€” it's not some â€” you have to know how to put everything together. And you know, I spent 10 years of my life to get there, and I did not do that because I'm worshiping at some balanced budget shrine. The reason I did it is when you have commonsense regulations, lower taxes on individuals and businesses, and you have a fiscal plan that makes sense, the job creators will expand employment. And what happened? When I was there, the jobs were exploding. Bill Clinton's tried to take credit for it. When I went to Ohio, we're up 400,000 jobs. It's the same formula. But it isn't easy. I fought the entire Washington establishment and won, because when you balance a budget, you must affect every single thing. Everything in the federal government specifically. You cannot get there with theories or broad statements, and you have to be willing to take the heat. In fact, I fought a Republican president, who I thought was not offering constructive proposals to fix this economy. So when we talk about all this, there's one person on this stage and one person who's been a candidate for president in either party that restored economic strength, growth, a balanced budget, paid down debt, cut taxes, the things that people in this country want. No theories. Reality.",experience
169,50,APPLAUSE,audience,31245,(APPLAUSE),none
170,29,WALLACE,moderator,31216,"WALLACE: Thank you, Governor.",none
171,369,KELLY,moderator,31245,"KELLY: All right. Let's talk immigration for a little bit. Senator Cruz, let's start with you. You have repeatedly touted how you have stood shoulder to shoulder with Senator Jeff Sessions to fight illegal immigration and amnesty. But Senator Sessions just endorsed Donald Trump. If voters want Jeff Sessions-style immigration policies, isn't their choice rather clear?",immigration
172,1407,CRUZ,candidate,31614,"CRUZ: Yes, their choice is very clear. If you look to the actual record â€” you know, Donald mentioned a moment ago that he was just doing business when he was writing checks to liberal Democrats. But that's not, in fact, the checks he was writing. Listen, we could all understand if you write a check to a city commission because you're looking for a zoning waiver on building a building. That may be corrupt, but you could understand real estate developers doing that. CRUZ: That's not what Donald Trump did. Donald Trump supported Jimmy Carter over Ronald Reagan. Donald supported John Kerry over George W. Bush. If you don't like Obamacare, Donald Trump funded Harry Reid and Nancy Pelosi taking over Congress to pass Obamacare. On immigration, if you don't like amnesty, if you don't like the Gang of Eight, Donald Trump funded five of the eight members of the Gang of Eight $50,000. And let's talk about this election. The choice Republican primary voters are making is who is best prepared to stand up to Hillary Clinton and beat Hillary Clinton. Donald Trump has written checks to Hillary Clinton not once, not twice, not three times. Ten times. And four of those checks were not to her Senate campaign. It wasn't that she was the New York senator and it was a cost of doing business. It was to her presidential campaign. Donald Trump in 2008 wrote four checks to elect Hillary Clinton as president.",Trump funding candidates
173,10,KELLY,moderator,33021,KELLY: OK.,none
174,50,APPLAUSE,audience,33258,(APPLAUSE),none
175,227,CRUZ,candidate,33031,"CRUZ: So I'd like to ask Donald, why did you write checks to Hillary Clinton to be president in 2008? It wasn't for business. And how can you stand on a debate stage now with her and say you don't think she should be president?",Hillary
176,558,TRUMP,candidate,33258,"TRUMP: Actually, it was for business. It was. It was. It was for business. I pride myself, including outside of the United States. I'm doing almost 120 deals outside of the â€” which I hope to be able to stop very soon and let my children handle it â€” but we're doing many, many deals outside of the United States. I support politicians. In 2008, I supported Hillary Clinton. I supported many other people, by the way. And that was because of the fact that I'm in business. I did support very heavily Ronald Reagan. I also supported George Bush, by the way.",Trump funding candidates
177,30,KELLY,moderator,33816,KELLY: All right. Mr. Trumpâ€_,none
178,31,CRUZ,candidate,33846,CRUZ: But what would you sayâ€_,none
179,49,KELLY,moderator,33877,"KELLY: Well, stand by â€” stand by, Senator Cruz.",none
180,123,CRUZ,candidate,33926,"CRUZ: â€_ to Hillary Clinton on the debate stage when you wrote her a check in 2008, wrote her four checks to be president?",none
181,50,APPLAUSE,audience,34170,(APPLAUSE),none
182,121,TRUMP,candidate,34049,"TRUMP: Let me tell you, something, Ted. The last person that Hillary Clinton wants to face is Donald Trump. That I canâ€_",none
183,97,KELLY,moderator,34170,"KELLY: Let's move on. And with all due respect, we have â€” we have questions. We have questions.",none
184,39,TRUMP,candidate,34267,TRUMP: That I can tell you. (CROSSTALK),none
185,81,KELLY,moderator,34306,"KELLY: No, no, no. Hold on. Hold on. We can do more of this later. Mr. Trump, hi.",none
186,13,TRUMP,candidate,34387,TRUMP: Hello.,none
187,25,KELLY,moderator,34400,KELLY: How are you doing?,none
188,34,TRUMP,candidate,34425,"TRUMP: Nice to be with you, Megyn.",none
189,30,KELLY,moderator,34459,KELLY: Great to have you here.,none
190,48,TRUMP,candidate,34489,TRUMP: You're looking well. You're looking well.,none
191,50,APPLAUSE,audience,34555,(APPLAUSE),none
192,619,KELLY,moderator,34537,"KELLY: As are you. Back in January, you gave an off-the-record interview to the New York Times. It was apparently audiotaped. Now, a recent report in Buzzfeed citing sources at the Times reports that in that interview you expressed flexibility when it comes to your immigration policy, specifically with respect to your promise to deport the 11 million people who are now living here illegally. You have suggested that you may have expressed some flexibility when it comes to the size of the wall that you want to build. But did you tell them, specifically, that you are flexible when it comes to your deportation plan?",immigration
193,1329,TRUMP,candidate,35156,"TRUMP: I don't know exactly what â€” when you talk about off the record. First of all, Buzzfeed? They were the ones that said under no circumstances will I run for president. And were they wrong. But a lot of people said that. Then, I did have a meeting with the editorial board of the New York Times, a very nice meeting. Many of those things were off the record, I think at their suggestion and my suggestion. And I think being off the record is a very important thing. I think it's a very, very powerful thing. And I will say this. These three gentlemen have gone off the record many times with reporters. And I think they want to honor it, and I would always honor that. I will say, though, in terms of immigration â€” and almost anything else â€” there always has to be some, you know, tug and pull and deal. And, you know, when I watch Ted stand on the Senate floor, I had great respect for what he did. He stood there for a day-and-a- half or something. In the meantime, what came of it? Nothing. You have to be able to have some flexibility, some negotiation. Now, sometimes you ask for more than you want and you negotiate down to the point. I may have discussed something like that with the New York Times, but I would never release off-the-record conversations. I don't think it's fair, frankly, to do that to anybody.",immigration
194,58,KELLY,moderator,36485,KELLY: How flexible are you on this issue? (AUDIENCE BOOS),none
195,50,APPLAUSE,audience,36711,(APPLAUSE),none
196,50,APPLAUSE,audience,36847,(APPLAUSE),none
197,50,LAUGHTER,audience,37082,(LAUGHTER),none
198,50,APPLAUSE,audience,37359,(APPLAUSE),none
199,816,TRUMP,candidate,36543,"TRUMP: Not very flexible. No, not very flexible. I give the example â€” I'm going to build a wall. I'm the one that wants the wall. I'm the one that can build the wall. It's going to get built. And by the way, Mexico is going to pay for the wall. I can tell you that. Mexico is going to pay for the wall. But â€” and I used an example. And this isn't necessarily what was said, but whatever was said, the wall's 50 feet high. Is it going to be 45 feet or 40 feet? That could very well be. That could very well â€” he wants it to be higher. That could very well be. But there's always give and take. There's always negotiation. And the best negotiator that knows what he's doing will make a great deal. But we need give and take in government. If you don't have give and take, you're never going to agree on anything.",wall
200,472,KELLY,moderator,37359,"KELLY: Senator Rubio, you not only supported the failed immigration reform effort through the Gang of Eight, but you're still on record as favoring an eventual path to citizenship for those who are here illegally. And in additionâ€_ (AUDIENCE BOOS) â€_ you favored in-state tuition for Florida illegal immigrants. You've been hitting Mr. Trump hard on this flexibility discussion with the New York Times, but his supporters might say at least his opening stance was tough.",immigration
201,285,RUBIO,candidate,37831,"RUBIO: Well, first of all, let me say that on the issue of the off-the-record, that's not up to the New York Times. That's up to you, Donald. If tonight you tell the New York Times to release the audio, they will do it, and we can exactly see what your true views are on immigrationâ€_",none
202,17,TRUMP,candidate,38116,TRUMP: Fine (ph).,none
203,972,RUBIO,candidate,38133,"RUBIO: â€_ because it is a major issue, in your campaign that you've made a center issue. Now, as far as my record on it is concerned, I absolutely want to solve this issue. And I did the best we could in a Senate that was controlled by liberal Democrats and Harry Reid in the hopes that the House, made up of conservatives, would take it up and make it even stronger. And I said that repeatedly at the time. I'm not just saying that now; I said it throughout that process. We do need to do with this issue. (AUDIENCE BOOS) RUBIO: When I'm president it will not be dealt with the way it was done in the Senate. It will be done first and foremost by bringing illegal immigration under control and proving it to the American people. And only after that is done can anything else happen. And it will be something the American people support. We'll see what they are willing to support. It's not going to be an executive order and we're not going to ram it down their throats.",immigration
204,124,KELLY,moderator,39105,"KELLY: Mr. Trump, we will let respond, but will you release the tapes? Will you authorize of The Times to release the tapes?",taped discussion
205,518,TRUMP,candidate,39229,"TRUMP: I will say one thing, what Marco said is â€” I understand it. He is talking about a little give and take and a little negotiation. And you know what? That's OK. That's not the worst thing in the world. There is nothing wrong with that. I happen to be much stronger on illegal immigration. Sheriff Joe Arpaio endorsed me. And if he endorses you, believe me, you are the strongest, from Arizona. But give and take is OK. And I thought what he said is OK. We may differ on the degree. But what he said to me is OK.",immigration
206,34,KELLY,moderator,39747,KELLY: Will you release the tapes?,taped discussion
207,269,TRUMP,candidate,39781,"TRUMP: No. I never do that. I would not do that. I don't think â€” I have too much respect â€” if I deal with you off the record, if I deal with Bret or Chris off the record, I have too much respect for that process to say, just release everything. I would not do that.",buzzfeed tapes
208,86,KELLY,moderator,40050,KELLY: OK. Stand by. We're going to continue this right after the break. We have more.,none
209,232,BAIER,moderator,40136,"BAIER: Coming up, more with Megyn on immigration, plus questions on other top issues, including the war on terror. The â€œFOX News Republican Presidential Debate Live from Detroitâ€ù continues after a quick break. (COMMERCIAL BREAK)",none
210,397,KELLY,moderator,40368,"KELLY: Welcome back everybody to the FOX News Republican presidential debate, live from the FOX theater here in Detroit. Let's get back now to the questions. Mr. Trump, your campaign website to this day argues that more visas for highly skilled workers would, quote, â€œdecimate American workersâ€ù. However, at the CNBC debate, you spoke enthusiastically in favor of these visas. So, which is it?",intro
211,50,APPLAUSE,audience,41374,(APPLAUSE),none
212,609,TRUMP,candidate,40765,"TRUMP: I'm changing. I'm changing. We need highly skilled people in this country, and if we can't do it, we'll get them in. But, and we do need in Silicon Valley, we absolutely have to have. So, we do need highly skilled, and one of the biggest problems we have is people go to the best colleges. They'll go to Harvard, they'll go to Stanford, they'll go to Wharton, as soon as they're finished they'll get shoved out. They want to stay in this country. They want to stay here desperately, they're not able to stay here. For that purpose, we absolutely have to be able to keep the brain power in this country.",immigration
213,56,KELLY,moderator,41374,KELLY: So you abandoning the position on your websiteâ€_,none
214,115,TRUMP,candidate,41430,"TRUMP: â€_ I'm changing it, and I'm softening the position because we have to have talented people in this country.",none
215,93,KELLY,moderator,41545,KELLY: And you're not releasing the discussion with the New York Times behind closed doorsâ€_,taped discussion
216,27,TRUMP,candidate,41638,TRUMP: â€_ That is correct.,none
217,144,KELLY,moderator,41665,"KELLY: Which will have some asking whether, on your immigration policies, you're really just playing to people's fantasies, which is a tacticâ€_",immigration
218,31,TRUMP,candidate,41809,"TRUMP: â€_ No, I'm not playing.",none
219,57,KELLY,moderator,41840,"KELLY: â€_ you praised in your book, The Art of the Deal.",none
220,50,APPLAUSE,audience,42221,(APPLAUSE),none
221,50,CHEERING,audience,42221,(CHEERING),none
222,324,TRUMP,candidate,41897,"TRUMP: I'm not playing to anybody's fantasies, I'm playing to the fact that our country is in trouble, that we have a tremendous problem with crime. The border is a disaster, it's like a piece of Swiss cheese. We're going to stop it, we're going to stop people from coming into our country illegally. We're going to stop it.",border
223,487,KELLY,moderator,42221,"KELLY: Senator Cruz, not long ago you propose quintupling the number of these foreign worker visas. After you announced for president, you reversed yourself, citing reports that the program was being abused. But, that abuse had been around long before your 180. In fact, it was so bad that just a few months earlier that a bipartisan group of senators called for an investigation and you declined to join them. Isn't it a good thing that the American public didn't trust Ted on that one?",immigration
224,50,APPLAUSE,audience,43606,(APPLAUSE),none
225,1657,CRUZ,candidate,42708,"CRUZ: Well, the abuse of the H1-B program has been rampant. On the face of that H1-B abuse, I have proposed, and promised as president that I will impose a 180 day moratorium on the H1B program to implement a comprehensive investigation and audit because you got U.S. companies that are firing American workers, bringing in foreign workers, and forcing them to train their replacements. And, I would note that is not dissimilar to what we discovered at the last debate concerning the hotel that Donald owns down in Florida. Down in Florida that hotel has brought in hundreds of foreign workers, and afterwards it was really striking. I watched the CNN interview Donald did where he explained, he said, well the problem is you can't find Americans who are qualified, or who want to work as waiters and waitresses. Now, let me ask the people here, how many people have worked as a waiter or waitress? CRUZ: Millions across this country. That is an astonishing statement. You know, Marco's Dad started as a bartender. My Dad started washing dishes, and yet, you know how many Americans wanted those jobs? (BELL RINGING) CRUZ: Roughly 300 applied, Donald hired 17. And, that's why this New York Times tape is so troubling because what's been reported is that Donald told the Editorial Board of the New York Times what I'm saying on immigration, I don't believe. I'm not going to build a wall, I'm not going to deport people, this is all just rhetoric for the voters. Now, if he didn't say that, he has an easy solution. Simply release the tape. But, for everyone at home who's mad at politicians that lied to us, Donald's record right now as he standing hereâ€_",immigration
226,14,KELLY,moderator,44365,KELLY: â€_ OK.,none
227,76,CRUZ,candidate,44379,CRUZ: â€_ His record right now is one of repeatedly hiring illegal aliensâ€_,immigration
228,27,KELLY,moderator,44455,"KELLY: â€_ Times up, sirâ€_",none
229,42,CRUZ,candidate,44482,CRUZ: â€_ abusing (ph) American workersâ€_,immigration
230,31,KELLY,moderator,44524,"KELLY: â€_ Go ahead, Mr. Trump.",none
231,821,TRUMP,candidate,44555,"TRUMP: First of all I've had tens of thousands of people working for me, most of which are â€” 98, 97, 98 percent of the people in this country, from this country. I'm very proud of it. You have a club in Palm Beach, Florida called the Mar-a-Lago Club, it's a very, very successful club. It has a very short season, it's called, the Season, and it goes from November until March. It's a few months, five months at the most. People don't want a short-term job. They don't want â€” so, we will bring people in, and we will send the people out. All done legally, all done with the process that'sâ€_ (BELL RINGING) TRUMP: â€_ Approved by government in Palm Beach, or West Palm Beach. We bring people in, we bring them out. We want to hire as many Americans as we can, but they don't want part-time, very short part-time jobs.",jobs
232,29,KELLY,moderator,45376,KELLY: Understood. Thank you.,none
233,179,RUBIO,candidate,45405,"RUBIO: That's not accurate. I'm sorry, Megyn, that's not accurate. That's my â€” there were at least 300 Americans that applied last year, none of them were hired. Some of themâ€_",immigration
234,19,TRUMP,candidate,45584,TRUMP: â€_ Wrongâ€_,none
235,35,RUBIO,candidate,45603,RUBIO: â€_ have been interviewedâ€_,none
236,24,TRUMP,candidate,45638,TRUMP: â€_ That's wrong.,none
237,33,RUBIO,candidate,45662,RUBIO: â€_ They were not hiredâ€_,none
238,19,TRUMP,candidate,45695,TRUMP: â€_ Wrongâ€_,none
239,89,RUBIO,candidate,45714,"RUBIO: â€_ And, here's why he does it this way, let me explain why he (INAUDIBLE) H2-Bâ€_",none
240,19,TRUMP,candidate,45803,TRUMP: â€_ Wrongâ€_,none
241,50,APPLAUSE,audience,46483,(APPLAUSE),none
242,661,RUBIO,candidate,45822,"RUBIO: â€_ Because when you bring them in this way, when you bring someone in on one of these visas they can't go work for anybody else. They either work for you or they have to go back home. You basically have them captive, so you don't have to worry about competing for higher wages with another hotel down the street. And, that's why you bring workers from abroad. You argue that you're here to fight on behalf of the American worker, but when you have chances to help the American workerâ€_ (BELL RINGING)â€_ RUBIO: â€_ but when you have chances to help the American workers, you're making your clothes overseas and you're hiring your workers from overseas.",immigration
243,21,KELLY,moderator,46483,"KELLY: Go ahead, sir.",none
244,336,TRUMP,candidate,46504,"TRUMP: The â€” the â€” the other hotels during the season, they do the same thing. They take in a lot of people, because you can't get them. They take in a lot of people. Long-term employees, we don't do that, but short-term employees, we have no choice but to do it, and other hotels in that very, very hot area. It is a very hot area.",jobs
245,45,RUBIO,candidate,46840,RUBIO: There were Americans in that hot area.,immigration
246,268,TRUMP,candidate,46885,"TRUMP: It's very, very hard to get people. But other hotels do the exact same thing. And just so you understand, just again, this is a legal process. This is a procedure. It's part of the law. I take advantage of that. There's nothing wrong with it. We have no choice.",immigration
247,17,KELLY,moderator,47153,KELLY: All right.,none
248,158,CRUZ,candidate,47170,"CRUZ: Donald, you could resolve this issue very quickly by simplyâ€_ (AUDIENCE BOOS) â€_ releasing the New York Times tape. Because, listen, maybe it's right.",none
249,34,TRUMP,candidate,47328,TRUMP: This wasn't on the subject.,none
250,96,CRUZ,candidate,47362,CRUZ: â€_ that you didn't tell them you're misleading the American people. If that's the caseâ€_,none
251,51,TRUMP,candidate,47458,"TRUMP: Tapes were not on the subject, but that'sâ€_",taped discussion
252,73,CRUZ,candidate,47509,"CRUZ: If you didn't tell them that, the tapes will prove you're innocent.",taped discussion
253,10,KELLY,moderator,47582,KELLY: OK.,none
254,125,CRUZ,candidate,47592,"CRUZ: But if, in fact, you went to Manhattan and said I'm lying to the American people, then the voters have a right to know.",taped discussion
255,73,TRUMP,candidate,47717,"TRUMP: No, no. You're the liar. You're the lying guy up here. (CROSSTALK)",character
256,48,CRUZ,candidate,47790,CRUZ: Because we've been lied to too many times.,character
257,53,TRUMP,candidate,47838,TRUMP: You're the â€” you're the one. You're the one.,none
258,57,CRUZ,candidate,47891,CRUZ: Why don't you release the tapes? Release the tapes.,taped discussion
259,167,TRUMP,candidate,47948,"TRUMP: You're the one. Now, let me just tell you. Let me just tell you. (CROSSTALK) TRUMP: Excuse me. Excuse me. I've given my answer, Lyin' Ted. I've given my answer.",character
260,121,KELLY,moderator,48115,KELLY: All right. Let's leave it at that. (AUDIENCE BOOS) Let's leave it at that. We have more to get to. (AUDIENCE BOOS),none
261,298,BAIER,moderator,48236,"BAIER: Gentlemen, the next topic to discuss is terrorism. Senator Rubio, ISIS is a big topic of conversation on Facebook. We have a map that shows the conservation about ISIS around the country. You proposed sending a larger number of American ground troops to help defeat ISIS in Syria and Iraqâ€_",ISIS
262,33,RUBIO,candidate,48534,"RUBIO: That's correct, and Libya.",ISIS
263,123,BAIER,moderator,48567,"BAIER: â€_ but military commanders say the biggest ISIS threat to Europe in particular now is coming from Libya, not Syria.",ISIS
264,15,RUBIO,candidate,48690,RUBIO: Correct.,ISIS
265,162,BAIER,moderator,48705,"BAIER: So just to be clear, if you're for putting more U.S. ground troops in Iraq and Syria, are you also ready to send U.S. ground troops on the ground in Libya?",ISIS
266,1047,RUBIO,candidate,48867,"RUBIO: Well, Bret, what I've argued from the very beginning is ISIS â€” in order to defeat ISIS, you must deny them operating spaces. This is how ISIS or any radical group, for that matter, can grow. It's how Al Qaida was able to carry out 9/11, is that the Taliban gave them an operating space in Afghanistan. Today that operating space has largely been based in Iraq and Syria, but I've been warning about the Libyan presence for the better part of two years. So they need to be targeted wherever they have an operating space. They do need to be defeated on the ground by a ground force made up primarily of Sunni Arabs themselves. This is a radical Sunni movement. They can only be defeated if they are driven out and the territory is held by Sunni Arabs. But it will require a specific number of American special operators, in combination with an increase in air strikes. And that will include, if necessary, operating spaces in Libya, which, in fact, they are using to project into the Sinai against Egypt and ultimately into Europe, as well.",ISIS
267,61,BAIER,moderator,49914,"BAIER: Governor Kasich, would you put ground troops in Libya?",ISIS
268,50,APPLAUSE,audience,51547,(APPLAUSE),none
269,1572,KASICH,candidate,49975,"KASICH: Well, first of all, just to be clear, not only did I serve for 18 years on the Defense Committee, more than anybody on this stage, but, secondly, I was called into the Pentagon after 9/11 to help Secretary Rumsfeld with some of his difficulties. I will say, look, let me tell you what happened with Libya. And I pointed out in the last debate â€” Hillary Clinton worked aggressively to depose Moammar Gadhafi. We had no business doing it. He was working with us. He was cooperating with us. He denuclearized. And now they pushed him out, and now we have a fertile ground for ISIS. Fortunately in Libya, there's only a few cities on the coast, because most of Libya is a desert. The fact of the matter is, we absolutely have to be â€” and not just with special forces. I mean, that's not going to work. Come on. You've got to go back to the invasion when we pushed Saddam Hussein out of Kuwait. We have to be there on the ground in significant numbers. We do have to include our Muslim Arab friends to work with us on that. And we have to be in the air. And we â€” it should be a broad coalition, made up of the kinds of people that were involved when we defeated Saddam. Now, you've got to be on the ground and in the air both in Syria and Iraq. And at some point, we will have to deal with Libya. I am very concerned about ISIS getting their hands on the oilfields in Libya and being able to fund their operations. The fact is cool, calm, deliberate, effective, take care of the job, and then come home. That's what we need to do with our military foreign policy.",ISIS
270,668,BAIER,moderator,51547,"BAIER: Mr. Trump, just yesterday, almost 100 foreign policy experts signed on to an open letter refusing to support you, saying your embracing expansive use of torture is inexcusable. General Michael Hayden, former CIA director, NSA director, and other experts have said that when you asked the U.S. military to carry out some of your campaign promises, specifically targeting terrorists' families, and also the use of interrogation methods more extreme than waterboarding, the military will refuse because they've been trained to turn down and refuse illegal orders. So what would you do, as commander-in-chief, if the U.S. military refused to carry out those orders?",torture
271,69,TRUMP,candidate,52215,TRUMP: They won't refuse. They're not going to refuse me. Believe me.,torture
272,27,BAIER,moderator,52284,BAIER: But they're illegal.,torture
273,50,APPLAUSE,audience,52925,(APPLAUSE),none
274,933,TRUMP,candidate,52311,"TRUMP: Let me just tell you, you look at the Middle East. They're chopping off heads. They're chopping off the heads of Christians and anybody else that happens to be in the way. They're drowning people in steel cages. And he â€” now we're talking about waterboarding. This really started with Ted, a question was asked of Ted last â€” two debates ago about waterboarding. And Ted was, you know, having a hard time with that question, to be totally honest with you. They then came to me, what do you think of waterboarding? I said it's fine. And if we want to go stronger, I'd go stronger, too, because, franklyâ€_ â€_ that's the way I feel. Can you imagine â€” can you imagine these people, these animals over in the Middle East, that chop off heads, sitting around talking and seeing that we're having a hard problem with waterboarding? We should go for waterboarding and we should go tougher than waterboarding. That's my opinion.",torture
275,50,APPLAUSE,audience,53286,(APPLAUSE),none
276,42,BAIER,moderator,53244,BAIER: But targeting terrorists' families?,none
277,205,TRUMP,candidate,53286,"TRUMP: And â€” and â€” and â€” I'm a leader. I'm a leader. I've always been a leader. I've never had any problem leading people. If I say do it, they're going to do it. That's what leadership is all about.",character
278,43,BAIER,moderator,53491,BAIER: Even targeting terrorists' families?,torture
279,50,APPLAUSE,audience,54246,(APPLAUSE),none
280,712,TRUMP,candidate,53534,"TRUMP: Well, look, you know, when a family flies into the World Trade Center, a man flies into the World Trade Center, and his family gets sent back to where they were going â€” and I think most of you know where they went â€” and, by the way, it wasn't Iraq â€” but they went back to a certain territory, they knew what was happening. The wife knew exactly what was happening. They left two days early, with respect to the World Trade Center, and they went back to where they went, and they watched their husband on television flying into the World Trade Center, flying into the Pentagon, and probably trying to fly into the White House, except we had some very, very brave souls on that third plane. All right?",torture
281,40,BAIER,moderator,54246,"BAIER: Senator Cruz, you were mentioned.",none
282,33,TRUMP,candidate,54286,TRUMP: I have no problem with it.,none
283,20,BAIER,moderator,54319,BAIER: Senator Cruz?,none
284,50,APPLAUSE,audience,55241,(APPLAUSE),none
285,902,CRUZ,candidate,54339,"CRUZ: Bret, you know, I think the American people understand that yelling and cursing at people doesn't make you a tough guy. We need a commander-in-chief that, number one, will rebuild the military, just like Ronald Reagan did in 1981 coming out of the weak Jimmy Carter administration. He passed tax reform and regulatory reform. The economy took off. It generated millions in high-paying jobs, trillions in new revenue. He rebuilt the military, bankrupted the Soviet Union, and won the Cold War. As president, I will do the exact same thing with radical Islamic terrorism. We will rebuild this military so that it remains the mightiest fighting force on the face of the planet. And then, when I am commander-in-chief, every militant on the face of the Earth will understand that if they go and join ISIS, if they wage jihad against the United States of America, they are signing their death warrant.",ISIS
286,476,BAIER,moderator,55241,"BAIER: But, Senator Cruz, in 2013, you said you were open â€” you were open to the possibility that Edward Snowden had performed a considerable public service, you said back then, in revealing certain aspects of the NSA procedures. Many of your colleagues in the Senate, including Senator Rubio, called him a traitor. It took you until January of this year to call him a traitor and say he should be tried for treason. Why the change of heart? And why did it take you so long?",Snowden
287,50,APPLAUSE,audience,56964,(APPLAUSE),none
288,1247,CRUZ,candidate,55717,"CRUZ: Well, Bret, as someone who spent much of his life in law enforcement, I believe you should start with the facts and evidence first before ending up with the verdict. When the news first broke of the United States government engaging in massive surveillance on American citizens, that was a very troubling development, and it's why the United States Congress acted to correct it. Now, at the same time, I said in that initial statement that if the evidence indicated that Edward Snowden violated the law, he should be prosecuted for violating the law. And, indeed, since then, the evidence is clear that not only does Snowden violate the law, but it appears he committed treason. Treason is defined under the Constitution as giving aid and comfort to the enemies of America, and what Snowden did made it easier for terrorists to avoid detection. And Snowden's comments afterwards, and his behavior afterwards, he fled to Russia, he fled to China. His conducts afterwards indicates that he was not a whistleblower, but instead he was undermining the ability to defend this country. But we need a president who isn't rash, who doesn't just pop off at the â€” at the hip, but waits to see what the facts are and then acts to defend this country.",Snowden
289,303,BAIER,moderator,56964,"BAIER: Mr. Trump, you've repeatedly deflected calls for specific national security or defense policy plans with the claim that you'll ask the best people when you become president, and take their advice. So who are the best people? Can you reveal two or three names that you trust for national security?",staff
290,696,TRUMP,candidate,57267,"TRUMP: I think Richard Haass is excellent. I have a lot of respect for him. I think General Keane is excellent. I think that there are â€” I like Colonel Jacobs very much. I see him. I know him. I have many people that I think are really excellent but in the end it's going to be my decision. When you just asked the question about Snowden, I will tell you right from the beginning, I said he was a spy and we should get him back. And if Russia respected our country, they would have sent him back immediately, but he was a spy. It didn't take me a long time to figure that one out. Believe me. But I would get the best people, people that I'd be comfortable with. And we will do the right thing.",staff
291,778,KASICH,candidate,57963,"KASICH: Bret, it's very interesting to note, I think it's for the good of the record here that they took a survey of foreign policy magazines, 700 foreign policy experts, who would be the best person to conduct foreign policy of all the candidates in the race? I received 55 percent of the vote. Jeb Bush received 30 percent of the vote. And everybody else, none of them made double digits. And that's because you have to have the experience. And you know, we hear about Ronald Reagan rebuilding the military. I was there when Ronald Reagan rebuilt the military. I worked with him. I was there when Ronald Reagan rebuilt the economy. I was there, and I worked with him. I knew Ronald Reagan. And I'll leave it right there with what comes after that. You can figure that one out.",experience
292,34,BAIER,moderator,58741,"BAIER: Governor Kasich, thank you.",none
293,272,KELLY,moderator,58775,"KELLY: We're going to have more questions for the candidates right after this break. And during the commercial break, join us for a â€” Facebook live on the FOX News Facebook page and tell us what you think about tonight's debate in the comment section. (COMMERCIAL BREAK)",none
294,146,BAIER,moderator,59047,BAIER: Welcome back to the historic Fox Theater in downtown Detroit and the Republican presidential debate. Let's get right back to the questions.,none
295,602,KELLY,moderator,59193,"KELLY: Mr. Trump, one of the things people love about you is they believe you tell it like it is. But time and time again in this campaign, you have actually told the voters one thing only to reverse yourself within weeks or even sometimes days. We've teed up just three examples in a videotape, similar to those we used with Senator Rubio and Senator Cruz in the last debate. The first is on whether the war in Afghanistan was a mistake. Watch. (BEGIN VIDEO CLIP) CUOMO: What about in Afghanistan? Do you believe that American boots should stay on the ground in Afghanistan to stabilize the situation?",Afghanistan
296,594,TRUMP,candidate,59795,"TRUMP: We've made a terrible mistake getting involved there in the first place. That thing will collapse about two seconds after they leave. Just as I said that Iraq was going to collapse after we leave. (UNKNOWN): About Afghanistan, you said we made a terrible mistake getting involved there in the first place. TRUMP: We made a mistake going into Iraq. I've never said we made a mistakeâ€_ (UNKNOWN): Our question was about Afghanistan. That day on Octoberâ€_ TRUMP: Well, OK, I never said that. (UNKNOWN): â€_ was on Afghanistan. TRUMP: OK. Wouldn't matter. I never said it. (END VIDEO CLIP)",Afghanistan
297,43,KELLY,moderator,60389,"KELLY: Next, on whether we should acceptâ€_",none
298,38,TRUMP,candidate,60432,TRUMP: Should I respond to that first?,none
299,104,KELLY,moderator,60470,"KELLY: Two more, and then you'll have the floor. Next on whether we should accept the Syrian refugeesâ€_",Syrian refugees
300,34,TRUMP,candidate,60574,TRUMP: You'll be here a long time.,none
