,duration,speaker,speaker_type,start_time,text,topic
122,431,COOPER,moderator,34944,"COOPER: ... I just want to explain to viewers what the Export- Import Bank is, in case everybody is not quite as wonkish as everybody on this stage here. The Export-Import Bank, it's a federal agency, it gives loans to companies that export American products. Senator Sanders, you do oppose it. The vast majority of the bank's customers are small businesses, 176 right here in Michigan. What do you say to small business owners....",trade agreements
123,40,SANDERS,candidate,35375,SANDERS: ... I'll tell you what I say...,
124,69,COOPER,moderator,35415,COOPER: ... Who rely on the banks to make their company profitable...,
125,674,SANDERS,candidate,35484,"SANDERS: ... I'll tell you what I say. Do you know what the other name of the Export-Import Bank is? What it's called in Washington? It's called the bank of Boeing because Boeing itself gets 40 percent of the money discharged by the Export-Import Bank. Seventy-Five percent of the funds going from the federal government, the Export-Import Bank, goes to large, profitable corporations. Many of these corporations have shut down in America, and have gone abroad to exploit poor people. You know what? I don't think it's a great idea for the American taxpayer to have to subsidize through corporate welfare profitable corporations who downsize in the United States of America.",trade agreements
126,18,COOPER,moderator,36158,COOPER: Senator...,
127,86,SANDERS,candidate,36176,SANDERS: ... Seventy-Five percent of that money goes to large profitable corporations.,trade agreements
128,181,COOPER,moderator,36262,"COOPER: Senator Sanders, you are the only member of the Democratic caucus to vote against it. You're agreeing with Senator Ted Cruz on this, why is he right and the Democrats wrong?",trade agreements
129,50,LAUGHTER,audience,36511,[laughter],
130,50,APPLAUSE,audience,36595,[applause],
131,573,SANDERS,candidate,36443,"SANDERS: Well, let me tell you, I don't want to break the bad news.  Democrats are not always right. Democrats have often supported corporate welfare... ...Democrats have supported disastrous trade agreements, but on this issue I do not believe in corporate welfare, and in fact, secretary Clinton may know or not know, but as a member of the Financial Services Committee, I worked hard and successfully to make sure that at least 20 percent of the money went to small businesses which is where it should go and not to profitable corporations and downsizing in our country.",trade agreements
132,26,COOPER,moderator,37016,COOPER: Secretary Clinton?,
133,1059,CLINTON,candidate,37042,"CLINTON: When I traveled around the world on you behalf as Secretary of State and went to 112 countries, one thing I saw everywhere was how European and Asian countries were supporting their companies back in their countries, to be able to make sales and contracts in a lot of the rest of the world. In fact, without the export-import bank, supporting businesses of all sizes â€” I believe more jobs would be lost here at home and more jobs literally would be exported. Instead of exporting products, we would be exporting jobs. I just believe that Senator Sanders took that lonely position because most of us who saw the results â€” I saw it as a senator from New York. Your Senators saw it here in Michigan. They can give you the names of 240 companies in Michigan that have been helped. There is a company in Levonia being helped, there are companies all over this state. I know, if we are going to compete and win in the global economy, we can't let every other country support their companies and we take a hands off approach. I will not agree with that.",trade agreements
134,208,COOPER,moderator,38101,"COOPER: I'm going to let you respond but I just want to push back on this. Senator Sanders is correct, the majority of the money does go Boeing, does go to companies like Caterpillar. Do they need this money?",trade agreements
135,687,CLINTON,candidate,38309,"CLINTON: I will tell you what, Anderson, after I investigated it, I concluded they did and here's why. There two big plane manufacturers in the world, there's Airbus and Boeing. Airbus does everything it can to get contracts to sell planes everywhere in the world. We don't have as quite an aggressive outreach from our government. I did go in many places around the world to sell American products because the alternatives were usually European, Asian, primarily Chinese products. That to me was an unacceptable concession. So yes, Boeing and other big companies get support just like their competitors do from the companies that they are from in the countries that provide the support.",trade agreements
136,35,COOPER,moderator,38996,COOPER: Thank you. Senator sanders?,
137,50,APPLAUSE,audience,39290,[applause],
138,50,APPLAUSE,audience,39651,[applause],
139,1051,SANDERS,candidate,39031,"SANDERS: Isn't it tragic that the large multinational corporations making billions of dollars a year, shutting down in America, going to China, going to Mexico? Absolutely they need a handout from the American middle class â€” I don't think so. Second of all. Second of all, secretary Clinton traveled the world, she has been to Europe. And let's talk about Europe versus the United States. I'm sure that when you were in Europe, and France, and Germany and the U.K., and all of the other countries; you noticed something and that is every one of those countries guarantees health care to all of their people as a right. And I am sure you know as you know you do that in countries like the U.K. compared to America, we are spending almost three times as much as they spend in the U.K. for health care for our people. We are spending 50 percent more than the French. When we talk about Europe and their pluses and minuses, one thing they have done well that we should emulate and that is guaranteed health care for all people for a better care for all.",healthcare
140,120,COOPER,moderator,40082,"COOPER: Thank you, Senator Sanders. Secretary Clinton, 30 seconds and we have to take a break. So 30 seconds if you can.",none
141,224,CLINTON,candidate,40202,"CLINTON: We are on the path to doing that thanks to President Obama and the Affordable Care Act, we have 90 percent coverage. We are lacking 10 percent. We are going to stay on that and get to 100 percent universal coverage.",healthcare
142,50,APPLAUSE,audience,41267,[applause],none
143,50,APPLAUSE,audience,41521,[applause],none
144,50,APPLAUSE,audience,42153,[applause],none
145,1754,COOPER,moderator,40426,"COOPER: We have to take a break. We will continue this discussion. We have a lot more to talk about. We will take a short break. We have more of the Presidential Democratic Debate from Flint, Michigan when we come back. [commercial break] COOPER: And welcome back to the CNN Democratic presidential debate, live here in Flint, Michigan. We want to continue the discussion now â€” we're gonna turn to the subject of crime. As most of you know, two weeks ago, an Uber driver in Kalamazoo, which is two hours from where we are tonight, went on a shooting rampage, killing six people, injuring two people. One of the injured was a 14-year-old girl. Her name is Abigail Kopf. She was shot in the head, her heart stopped, she was on life support â€” looked like she might â€” might not make it. But amazingly, Abigail pulled through. Her father... ...her father Gene Kopf is here tonight. And I know, Gene, you have a question. But before you ask your question, I just want to ask, how is Abigail doing tonight? QUESTION: She is now laughing and giggling, but she has a long road of physical recovery. COOPER: I should point out you are leaning toward Senator Sanders, but I know you have a question that applies to both candidates. We'll first toss it to Secretary Clinton. What's your question? QUESTION: The United States has had a rash of mass shootings over the years â€” 42 shootings in the United States this year alone. The man who shot everyone, including my daughter, in Kalamazoo, had no mental health issues recorded, and had a clear background. What do you plan to do to address this serious epidemic? I don't want to hear anything about tougher laws for mental health or criminal backgrounds, because that doesn't work. COOPER: Secretary Clinton?",gun control
146,50,APPLAUSE,audience,43305,[applause],gun control
147,1875,CLINTON,candidate,42180,"CLINTON: Well, first of all I am looking at your daughter and I'm very grateful that she is laughing and she is on a road to recovery. But it never should have happened. You know, on average, 90 people a day are killed by gun violence in our country. I think we have to try everything that works to try to limit the numbers of people and the kinds of people who are given access to firearms. The Brady Bill, which has been in effect now for about 23 years, has kept more than two million purchases from going forward. So we do have to continue to try to work on that because not every killer will have the same profile. But the comprehensive background checks, closing the gun show loophole, closing the online loophole, closing what's called the Charleston loophole, where you get a gun at the end of three days, even if the background check is not completed which is what the killer in Charleston did. And then they found out later, he shouldn't have gotten the gun when he killed nine people at Mother Emmanuel Church. I also believe, so strongly Gene, that giving immunity to gunmakers and sellers was a terrible mistake. Because it removed any accountability from the makers and the sellers. And it also disrupted what was a very promising legal theory, to try to get makers to do more to make guns safer for example. To try to give sellers more accountability for selling guns when they shouldn't have. So that is an issue that Senator Sanders and I differ on, I voted against giving them immunity, but I think we should very seriously move to repeal that and go back to making sure gun makers and sellers are like any other business. They can be held accountable. And then I do think we have got to have a public... QUESTION: Thank you. CLINTON: Well, we've got to have a public discussion, because we have created a culture in which people grab for guns all the time.",gun control
148,18,COOPER,moderator,44055,COOPER: Thank you.,
149,161,CLINTON,candidate,44073,CLINTON: And there has got to be a way to have more warning signals and more efforts to try to stop that from happening like with the man who shot your daughter.,gun control
150,50,APPLAUSE,audience,44275,[applause],
151,58,COOPER,moderator,44234,COOPER: I want to go to Senator Sanders.  Senator Sanders?,
152,50,APPLAUSE,audience,45432,[applause],
153,1377,SANDERS,candidate,44292,"SANDERS: I remember President Obama being on television maybe three months ago. Showed the secretary members as well. She knows the president, I know the president. And he is generally speaking in public and he's not a very emotional guy. And he â€” after the mass killing in Oregon if my memory is correct, he said look. There â€” to be honest with you, let's be honest. Nobody has a magic solution to this problem. Any lunatic tomorrow, any person can walk into a theater and do something horrific. And you know what? For us to tell you that that absolutely will not happen would be untrue. But what the president said, he said look, this is a tough issue. But we have got to do everything we possibly can to minimize the possibility of these mass killings. You are looking at a guy who comes from a rural state with no gun control. I have a D minus voting record from the NRA. You are looking at a guy who in 1988 lost a statewide election for Congress because I was the only candidate who said you know what, I don't think it's a great idea in this country to be selling military-style assault weapons which are designed to kill people. I lost that election by three votes. I agree with what the secretary said. We need to expand and improve the instant background checks. Bottom line is people who should not have guns in America should not be able to buy guns in America.",gun control
154,220,COOPER,moderator,45669,"COOPER: Senator Sanders, Secretary Clinton mentioned the so- called Charleston loophole. What she is calling the Charleston loophole. Is that something, if you were president, you would you work to extend that three day?",gun control
155,354,SANDERS,candidate,45889,"SANDERS: Absolutely, I agree. Look, that bill had some sensible provisions in it. It had the banning of bullets that pierce policemen's armor. Is that a good thing? I think we would want to get rid of that. particular legislation had safety locks on guns so the kids do not pick them up and shoot them. That bill had bad things in it. What I have said...",gun control
156,66,COOPER,moderator,46243,COOPER: So you would want a longer than three days waiting period?,gun control
157,327,SANDERS,candidate,46309,"SANDERS: Absolutely. That was a very arbitrary decision. What that real debate was about, as you may or may not know, was about how long it would take for the instant background check to go into effect. I wanted that instant background check to go into effect as soon as possible. That was the most important part of that bill.",gun control
158,50,APPLAUSE,audience,46922,[applause],
159,646,COOPER,moderator,46636,"COOPER: Secretary Clinton â€” actually, Senator Sanders, let me continue to follow-up, because Secretary Clinton mentioned the liability. Right now, families of Sandy Hook victims announced that they are going to sue Remington, who made the AR-15 which was used in the Newtown massacre. Now, they believe â€” those families believe that â€” that Remington, the distributors, the sellers â€” should be held legally responsible for how that gun â€” how their product is used. Now, the lawsuit may not go anywhere because of the bill you voted for â€” legislation that prevents gun makers from being sued. Tonight, what do you say to those families?",gun control
160,788,SANDERS,candidate,47282,"SANDERS: Well, this is what I say, if I understand it â€” and correct me if I'm wrong. If you go to a gun store and you legally purchase a gun, and then, three days later, if you go out and start killing people, is the point of this lawsuit to hold the gun shop owner or the manufacturer of that gun liable? If that is the point, I have to tell you I disagree. I disagree because you hold people â€” in terms of this liability thing, where you hold manufacturers' liability is if they understand that they're selling guns into an area that â€” it's getting into the hands of criminals, of course they should be held liable. But if they are selling a product to a person who buys it legally, what you're really talking about is ending gun manufacturing in America. I don't agree with that.",gun control
161,50,APPLAUSE,audience,48097,[applause],
162,27,COOPER,moderator,48070,COOPER: Secretary Clinton? ,
163,854,CLINTON,candidate,48097,"CLINTON: Well, that â€” that is not â€” that is not what happened, and I think it's important for people to understand. Because of the proliferation of guns, because of the epidemic of gun violence in our country, there were a group of cities, states, and other concerned people who, in the late 90s and in the early 2000s, were working on legal theories that they thought would force gun makers to do more to make guns safer and force sellers to be much more responsible. The NRA saw this happening, and they said, ""we've got to stop it. Last thing in the world we want is to have guns that you can only shoot with your fingerprint, or to have guns with such strong safety locks on them that they may not be sellable."" So the NRA went to the Congress, and the head of the NRA has said this was the most important NRA legislation in more than 20 years...",gun control
164,20,COOPER,moderator,48951,COOPER: Secretary...,
165,69,CLINTON,candidate,48971,CLINTON: ... and they basically went to the Congress â€” I was there.,
166,24,COOPER,moderator,49040,COOPER: ... Secretary...,
167,50,APPLAUSE,audience,49269,[applause],
168,205,CLINTON,candidate,49064,"CLINTON: I was in the Senate. And they said, ""give us absolute immunity."" No other industry in America has absolute immunity...[crosstalk] CLINTON: ...and they sell products all the time that cause harm...",gun control
169,43,SANDERS,candidate,49269,SANDERS: So let's say this. Let's say this.,
170,42,CLINTON,candidate,49312,CLINTON: ... and they're held responsible.,
171,24,COOPER,moderator,49354,COOPER: Senator Sanders.,
172,730,SANDERS,candidate,49378,"SANDERS: If I understand â€” and â€” you know, as I understand it, what you're really talking about is not what Secretary Clinton is responding to. As I understand it â€” and maybe I'm wrong on this, but what you were essentially saying, and what people are saying, is that, if somebody who is crazy or a criminal or a horrible person goes around shooting people, the manufacturer of that gun should be held liable. And if that is your position, then what you are saying, essentially â€” if that is the case, as I understand it â€” it's not what Secretary Clinton is talking about. I agree with what she said. But if that is the case, then essentially, your position is there should not be any guns in America, period. [crosstalk]",gun control
173,43,CLINTON,candidate,50108,CLINTON: That is like the NRA position. No.,gun control
174,236,SANDERS,candidate,50151,"SANDERS: Can I â€” can I finish, please? All right? And you can â€” there are people who hold that view. And that's fine, if you hold it. I think what you do is you hold those people who have used the gun accountable. You try to make...",gun control
175,28,COOPER,moderator,50387,COOPER: We're gonna move on.,
176,68,SANDERS,candidate,50415,"SANDERS: ... guns as safe as possible, but I would disagree on that.",
177,36,COOPER,moderator,50483,COOPER: We're gonna move on. Dawn...,
178,459,CLINTON,candidate,50519,"CLINTON: Anderson, I just want to finish, because this â€” I know some of the parents from Sandy Hook. I want people in this audience to think about what it must feel like to send off your first grader, little backpack, maybe, on his or her back, and then the next thing you hear is that somebody has come to that school using an automatic weapon, an AR-15, and murdered those children. Now, they are trying to prevent that from happening to any other family.",gun control
179,16,SANDERS,candidate,50978,SANDERS: Hold...,
180,68,CLINTON,candidate,50994,CLINTON: And the best way to do that is to go right at the people...,
181,26,COOPER,moderator,51062,COOPER: Senator Sanders...,
182,44,CLINTON,candidate,51088,CLINTON: ... you talk about corporate greed?,
183,17,SANDERS,candidate,51132,SANDERS: Hold it.,
184,50,APPLAUSE,audience,51230,[applause],
185,81,CLINTON,candidate,51149,CLINTON: The gun manufacturers sell guns to make as much money as they can make. ,gun control
186,24,COOPER,moderator,51230,COOPER: Senator Sanders.,
187,838,SANDERS,candidate,51254,"SANDERS: You know, I think it is a little bit â€” it is a little bit â€” look, what happened at Sandy Hook, what happened in Michigan, what has happened far too often all over this country is a terrible, terrible tragedy, and we have got to do everything we can, as I mentioned a moment ago, to end these mass killings. But, as I understand what your question is â€” and, you're not the only person whose heart was broken. I know, I was there in the Senate when we learned about this killing. It is almost unspeakable to talk about some lunatic walking into a â€” I mean; it is hard to even talk about it. We all feel that way. But it, as I understand it, Anderson, and maybe I'm wrong, what you're really talking about is people saying let's end gun manufacturing in America. That's the implications of that, and I don't agree with that.",gun control
188,42,COOPER,moderator,52092,COOPER: We're going to move on. Don Lemon?,none
189,490,LEMON,moderator,52134,"LEMON: Alright, thank you very much, Anderson. As a black man in America, if I were born today I'd have a one in three chance of ending up in prison in my life. Secretary Clinton, on the campaign trail, you are calling for an end to the era of mass incarceration, but a lot of folks in the black community blame the 1994 Crime Bill, a bill you supported for locking up a generation of black men. Given what's happened since 1994, why should black people trust you to get it right this time?",black incarceration
190,1157,CLINTON,candidate,52624,"CLINTON: Well, Don't, let me say this, Senator Sanders voted for that bill, we both supported it. And, I think it's fair to say we did because back then there was an outcry over the rising crime rate, and people from all communities were asking that action be taken. Now, my husband said at the NAACP last summer that it solved some problems, but it created other problems, and I agree. And, one of those problems was, unfortunately, a move to expand the reasons why people would be incarcerated, not just at the federal level which is what this bill about, but in states and localities as well. And, that's why the very first speech that I gave in this campaign was about criminal justice reform, and ending the era of mass incarceration because I believe absolutely that too many families were broken up, too many communities were adversely affected. So, we've got to do a bunch of things. On the criminal justice side, look, we've got to have better policing. That means body cameras, that means ending profiling, that means doing everything we can to make sure there's respect between the community and the police. And, when it comes to incarceration...",black incarceration
191,24,LEMON,moderator,53781,"LEMON: But, Secretary...",
192,134,CLINTON,candidate,53805,"CLINTON: ... That means we have to limit mandatory minimums, we have to end disparities and treatment at last through incarceration...",black incarceration
193,104,LEMON,moderator,53939,LEMON: The question is why should black people trust you this time to get it right? That's the question.,black incarceration
194,96,CLINTON,candidate,54043,"CLINTON: Well, Senator Sanders voted for it as well. Are you going to ask him the same question?",
195,23,SANDERS,candidate,54139,SANDERS: Probably will.,
196,119,LEMON,moderator,54162,LEMON: Do you think your support â€” your husband has said that this bill was a mistake. Do you think it was a mistake?,black incarceration
197,50,APPLAUSE,audience,54780,[applause],
198,499,CLINTON,candidate,54281,"CLINTON: I just said that. He said at the NAACP that there were some aspects that worked well. The violence against women provisions have worked well, for example. But, other aspects of it were a mistake and I agree. That's why I'm focused, and have a very comprehensive approach toward fixing the criminal justice system, going after systemic racism that stalks the criminal justice system, ending private prisons, ending the incarceration of low-level offenders, and I am committed to doing that. ",black incarceration
199,296,LEMON,moderator,54780,"LEMON: And, Senator Sanders, before you respond, I want to ask you this. Back in 1994, here's what you warned, we are dooming tens of millions of young people to a future of bitterness, mystery, hopelessness, drugs, crime, and violence, but you voted for the bill anyway. Was your vote a mistake?",black incarceration
200,50,APPLAUSE,audience,56151,[applause],
201,1475,SANDERS,candidate,55076,"SANDERS: You know, as I think Secretary Clinton knows, as we all know, there are bills in congress that have bad stuff, there are bills in congress that have good stuff. Good stuff and bad stuff in the same bill. Now, if I have voted against that bill, Secretary Clinton would be here tonight and she'd say, ""Bernie Sanders voted against the ban on assault weapons. Bernie Sanders voted against the violence against women act."" Those were provisions in the bill, as the Secretary just indicated. So, in that bill there was some good provisions, I have been a fierce fighter against domestic violence ever since I was mayor in Burlington. Violence against women act has protected millions of women in this country, it was in that bill. The ban on assault weapons, that's what I have fought for my whole life. It was in that bill. Now, what you are reading though is I went to the floor, as I recall, and that's what I said. I tried to get the death penalty aspects in that bill out. Secretary Clinton have a disagreement. I was then, and I am now opposed to the death penalty. So, to answer your question, what you read was a congressman who was torn, who said there are good things in that bill, there are bad things overall. I voted for it. But where we are right now is having more than 2.2 million people in jail â€” more than any other country on earth. This is a campaign promise, at the end of my first term, we will not have more people in jail than any other country.",black incarceration
202,320,COOPER,moderator,56551,"COOPER: Thank you very much. I want to go to David Mcghee. David Mcghee runs a youth development program director and he is undecided, but his question is for Senator Sanders. David? QUESTION: We live in a diverse nation. Opportunities to lead however to be frank, are often at the feet at older Caucasian men and women.",racism
203,50,LAUGHTER,audience,56919,[laughter],
204,50,APPLAUSE,audience,57528,[applause],
205,1174,SANDERS,candidate,56871,"SANDERS: You are not talking about me, are you?  QUESTION: Men more so than women. However, what experiences do you have that have helped you deeply understand the mind sets and values of other cultures? SANDERS: Well, I think the best answer â€” I don't know that I can give you a definitive answer here, but I will give you this answer. When I was a young man at the University of Chicago, I worked with fellow black and white students trying to desegregate the University of Chicago owned housing. Most candidates for president, don't put this on their resume, but I was arrested by the Chicago police for trying to desegregate the Chicago school system. In 1963, and an important day for me, I went to the march on Washington led by Dr. King for jobs and freedom. Dr. King has been an important inspiration for me. In this campaign, if you go toberniesanders.com and read our position on criminal justice, it is I believe the strongest position of any candidate. What it says among other things, 51 percent of African-American kids today are unemployed â€” you know we're going to do? We're going to provide education and jobs for those kids, not jails or incarceration.",racism
206,185,COOPER,moderator,58045,"COOPER: In a speech about policing, the FBI director borrowed a phrase from Avenue Q saying,"" everybody is a little racist."" So on a personal front, what racial blind spots do you have?",racism
207,1534,CLINTON,candidate,58230,"CLINTON: Let me go answer Mr. Mcghee's question because I think it's a profound one. I think the most important that happened to me was a combination of my church and youth minister when I was a teenager, insisting that we go in to inner-city Chicago because I lived in a suburb and have exchanges with kids in black and hispanic churches. It was also important for me to be a baby-sitter for the children of migrant workers and to learn more about their lives, and to hear Dr. King speak in Chicago when I was about 14 years old. That got me thinking about what I needed to do to try to fulfill my faith. When I was in law school, I had the opportunity to mead a visionary woman, named Mary Right Adelman, who worked with Dr. King who was the first African-American woman who passed the Mississippi bar. I asked her for a job and she said she didn't have any money. I was working my way through law school and she said if I could get a job and get myself paid, she would give me a job. So I got law students a Civil Rights Research Council Grant. The first thing she did was send me to look at South Carolina, to investigate juveniles being sent to adult jails. The second thing she did was to send me to Alabama to investigate segregated academies. So from that moment until today, I am so grateful for my experiences as a very young woman driven by my church and my experiences working for the Children's Defense Fund which have given me some insight and have lit a fire inside me to do everything I can to address systemic racism.",racism
208,306,LEMON,moderator,59764,"LEMON: I want to ask both of you this question. I appreciate you responding to that question, but I want to ask both of you again. In a speech about policing, the FBI director James Comey borrowed a phrase saying, ""everyone is a little bit racist."" What racial blind spot do you have? Secretary, you first.",racism
209,50,APPLAUSE,audience,60602,[applause],
210,50,APPLAUSE,audience,61257,[applause],
211,1187,CLINTON,candidate,60070,"CLINTON: Well, Don, if I could, I think being a white person in the United States of America, I know that I have never had the experience that so many people, the people in this audience have had. And I think it's incumbent upon me and what I have been trying to talk about during this campaign is to urge white people to think about what it is like to have ""the talk"" with your kids, scared that your sons or daughters, even, could get in trouble for no good reason whatsoever like Sandra Bland and end up dead in a jail in Texas.  And I have spent a lot of time with the mothers of African-American children who have lost them, Trayvon Martin's mother. And I've gotten to know them. I've listened to them. And it has been incredibly humbling because I can't pretend to have the experience that you have had and others have had. But I will do everything that I possibly can to not only do the best to understand and to empathize, but to tear down the barriers of systemic racism that are in the criminal justice system, in the employment system, in the education and health care system. That is what I will try to do to deal with what I know is the racism that still stalks our country.",racism
212,103,LEMON,moderator,61257,"LEMON: Thank you, Secretary. Senator Sanders, on a personal front, what racial blind spots do you have?",racism
213,50,APPLAUSE,audience,63058,[applause],
214,1698,SANDERS,candidate,61360,"SANDERS: Well, let me just very briefly tell you a story. When I was in one of my first years in Congress, I went to a meeting downtown in Washington, D.C. And I went there with another congressman, an African-American congressman. And then we kind of separated during the meeting. And then I saw him out later on. And he was sitting there waiting and I said, well, let's go out and get a cab. How come you didn't go out and get a cab? He said, no, I don't get cabs in Washington, D.C. This was 20 years ago. Because he was humiliated by the fact that cabdrivers would go past him because he was black. I couldn't believe, you know, you just sit there and you say, this man did not take a cab 20 years ago in Washington, D.C. Tell you another story, I was with young people active in the Black Lives Matter movement. A young lady comes up to me and she says, you don't understand what police do in certain black communities. You don't understand the degree to which we are terrorized, and I'm not just talking about the horrible shootings that we have seen, which have got to end and we've got to hold police officers accountable, I'm just talking about every day activities where police officers are bullying people. So to answer your question, I would say, and I think it's similar to what the secretary said, when you're white, you don't know what it's like to be living in a ghetto. You don't know what it's like to be poor. You don't know what it's like to be hassled when you walk down the street or you get dragged out of a car. And I believe that as a nation in the year 2016, we must be firm in making it clear. We will end institutional racism and reform a broken criminal justice system.",racism
215,318,LEMON,moderator,63058,"LEMON: Thank you, Senator Sanders. Senator Sanders, a CNN poll found that 64 percent of Americans felt like race relations got worse over the last decade. You have said they would absolutely be better under a Sanders presidency. So how would you be more effective in tackling racial issues than President Barack Obama?",racism
216,50,APPLAUSE,audience,63540,[applause],
217,164,SANDERS,candidate,63376,"SANDERS: It's not a question of being better than President Obama, it is a question of building on the work that President Obama has done, the very important work. ",
218,51,LEMON,moderator,63540,"LEMON: You said ""absolutely,"" though, in an answer.",
219,50,APPLAUSE,audience,64028,[applause],
220,50,APPLAUSE,audience,64292,[applause],
221,50,APPLAUSE,audience,64472,[applause],
222,881,SANDERS,candidate,63591,"SANDERS: No, well, he has given us a good, good basis and foundation. We have got to do better than that. And of course we should. But here's what I would do. I would end â€” I would make sure that the Department of Justice investigated every killing of a citizen of this country when they are under apprehension from a police officer or when they are killed in police custody. I would end the militarization of local police departments. I would develop model programs to make police departments look like the communities that they serve. I would end minimal sentencing and give judges more discretion. I would recognize that substance abuse and drug addiction is a health issue, not a criminal issue. And I would make sure that those people who left jail had the education and job training so they don't go back into the same environment which got them in jail in the first place.",racism
223,206,LEMON,moderator,64472,"LEMON: Senator, thank you very much. Secretary Clinton, in 1996, you used the term super predators to describe some young kids. Some feel like it was racial code. Was it and were you wrong to use that term?",racism
224,1201,CLINTON,candidate,64678,"CLINTON: Well, I was speaking about drug cartels and criminal activity that was very concerning to folks across the country. I think it was a poor choice of words, I never used it before, I haven't used it since, I would not use it again. Because my whole life, to go back to what I was saying to Mr. Mcgee, is, you know, really, ever since I went to work for the Children's Defense Fund, is to try to figure out ways to even the odds for people that are left out and left behind. And I know very well that we have too many kids in our country right now who are living in poverty, who are going to schools like the ones in Detroit that have mold and rodents in them. I saw that in South Carolina. It's unfortunately across America. So what we have got to do is provide more opportunities earlier in the lives of every child. That's why I believe in supporting families, early childhood education, universal pre-kindergarten, help kids be successful. And here is Flint, we've got to do more to mitigate against the effects of lead, because too many kids are having the experiences I've been told about, where they're falling back in school, where they are having headaches because of the lead exposure.",racism
225,17,LEMON,moderator,65879,LEMON: Thank you.,
226,93,CLINTON,candidate,65896,CLINTON: So we're going to have to do even more here than we would do in most other counties.,
227,60,LEMON,moderator,65989,LEMON: We're going to talk about education in just a moment.,none
228,43,SANDERS,candidate,66049,SANDERS: But can I respond to that briefly?,none
229,16,COOPER,moderator,66092,COOPER: We're...,none
230,126,SANDERS,candidate,66108,"SANDERS: Just in this. I am not sure which legislation that was. But I think it may have been the Welfare Reform, so-called...",racism
231,35,CLINTON,candidate,66234,"CLINTON: No, it was the crime bill.",racism
232,35,SANDERS,candidate,66269,"SANDERS: Oh, it was the crime bill.",racism
233,20,CLINTON,candidate,66304,CLINTON: Crime bill.,racism
234,512,SANDERS,candidate,66324,"SANDERS: But during that same period, '96. There was a bill called â€” so-called, it had a long title to it, Welfare Reform Bill. And this bill really was a bill that scapegoated the poorest people in this country. I strongly opposed that legislation. Secretary Clinton had a different position then. And what that legislation ended up doing is increasing extreme poverty, the poorest people in this country have become much poorer as a result of that â€” really a bill that was written by Republicans. Bad bill.",racism
235,64,LEMON,moderator,66836,"LEMON: Thank you. Secretary Clinton, you were in, so 30 seconds.",
236,748,CLINTON,candidate,66900,"CLINTON: Well, once again, if we're going to argue about the '90s, let's try to get the facts straight. That bill had a lot of provisions that unfortunately were stripped out by George W. Bush, by Republican governors. And I disagreed with the way it was applied. And I have a very clear set of ideas about what should be done to try to provide more support, including trying to cut poverty in half in the next years. But if we are going to talk about the '90s, let's talk about 23 million new jobs, incomes went up for everybody. The median African- American income went up 33 percent at the end of the '90s and we lifted more people out of poverty than at any other time in recent history. So we were on the right path. More jobs, rising incomes.",racism
237,23,LEMON,moderator,67648,LEMON: Senator Sanders.,
238,173,CLINTON,candidate,67671,"CLINTON: Along came George W. Bush and trickle down economics and brought us the Great Recession, which thank goodness President Obama has been digging us out of ever since.",racism
239,50,APPLAUSE,audience,67868,[applause],
240,24,LEMON,moderator,67844,LEMON: Senator Sanders. ,
241,50,APPLAUSE,audience,68142,[applause],
242,555,SANDERS,candidate,67868,"SANDERS: Secretary Clinton is right. In the 1990s, we created a whole lot of jobs. Good. And I supported many of your husband's initiatives. But in the 1990s, you know what we also did? We deregulated Wall Street, which allowed Wall Street to end up destroying our economy.  We passed NAFTA and other disastrous trade agreements which had a horrendous impact on African-Americans in particular, in Flint, in Detroit and all across this country. So when we talk about the '90s, you're right. A lot of good things happened, but a lot of bad things happened.",racism
243,25,LEMON,moderator,68423,LEMON: Thank you Senator.,
244,48,SANDERS,candidate,68448,SANDERS: I voted against those trade agreements.,trade agreements
245,25,LEMON,moderator,68496,LEMON: Thank you Senator.,none
246,54,SANDERS,candidate,68521,SANDERS: And I voted against Wall Street deregulation.,Wall Street
247,1805,COOPER,moderator,68575,"COOPER: Thank you Senator. We have to take a short break. The Democratic presidential discussion and debate continues here from Flint in just a moment. [commercial break] COOPER: And welcome back. Welcome back to the CNN Democratic presidential debate, here live in Flint, Michigan. Let's â€” let's move on to the subject of education. In nearby Detroit, the public schools have become a national symbol of neglect and failure. That school system is $3.5 billion in debt. Officials say they could run out of money by April. I want to bring in Shoniqua Kemp. She's right here â€” Ms. Kemp. Her 14-year-old daughter Imani is a student in Detroit. Shoniqua is one of ten parents suing Detroit public schools â€” not for money, she says, but to improve conditions. She says she's currently leaning towards Senator Sanders. Her question will go to both of you, but we'll start with Senator Sanders. Ms. Kemp? QUESTION: Thank you. Speaking of opportunities for success, in Detroit, schools open and close with no accountability to â€” or transparency to the communities that it â€” they service. Not only that â€” in our schools, as you've stated, we have issues with rats, mold, no working water fountains, not to mention non- certified teachers, lack of accountability around transportation and special education, and so much more. QUESTION: With that said, our students can no longer suffer due to lack of these things, or having these dilapidated issues take place. So, my question is who's going to step up? Who's going to ensure that the policies procedures are put in place that will ensure, and bring forth a successful future for our students because my daughter cannot wait eight more years for success to take place at your hands. At the leader's hands. COOPER: Senator Sanders, let's start with you.",public education
248,50,APPLAUSE,audience,70543,[applause],
249,50,APPLAUSE,audience,70969,[applause],
