,duration,speaker,speaker_type,start_time,text,topic
153,808,SANDERS,candidate,32867,"SANDERS: Well, I absolutely support that. At the heart of my immigration policy and I should say that the New York times editorial board called my immigration policy the most progressive and the strongest of any candidate running. But to answer your question, the essence of what we are trying to do is to unite families, not to divide families. The idea that a mother is living here and her children are on the other side of the border is wrong and immoral. A number of months ago, I talked to a young man who was serving in the United States military and while he was serving in the military, his wife was deported. That is beyond comprehension and policies that should not be allowed to exist. So, ma'am, I will do everything that I can to unite your family. Your children deserve to be with their mother.",immigration reform
154,234,RAMOS,moderator,33675,"RAMOS: Thank you Senator Sanders. QUESTION [through translator]: Secretary Clinton, you've also said you want to stop deportations. But what's your plan to reunite families and thousands of children, U.S. citizens, with their parents?",immigration reform
155,50,APPLAUSE,audience,35039,[applause],
156,50,APPLAUSE,audience,35134,[applause],
157,1264,CLINTON,candidate,33909,"CLINTON: First of all, please know how brave I think you are, coming here with your children to tell your story. This is an incredible act of courage that I'm not sure many people really understand. And I want you to know that in the work that I've done and the many families that I've met, I have heard similar stories like yours, where your husband is deported. Your children's father is gone. You are doing your very best to support your children. But it is time to bring families together. And I don't think there's any doubt that we must do more to let stories like yours be heard more widely so that more Americans know what the human cost of these policies are. And I will do everything I can to prevent other families from facing what you are facing. And I will do everything I can to pass laws that would bring families back together. And I hope that your children are all either citizens born in this country or eligible for the programs that President Obama has put into place, DACA and DAPA, because I will defend those and I will absolutely protect your children, yourself, and try to bring your family back together. QUESTION: Secretary Clinton, thank you. Secretary Clinton, they are U.S. citizens [inaudible]. Thank you. Now let's go back to Karen.",immigration reform
158,524,TUMULTY,moderator,35173,"TUMULTY: Thank you, Enrique. Secretary Clinton, a Washington Post poll just yesterday found that only 37 percent of Americans consider you honest and trustworthy. Now, when you've been asked about this in the past, you have said that this is the result of many, many years of Republican attacks upon you. But Americans have also had 25 â€” more than that â€” years to get to know you for themselves. Is there anything in your own actions and the decisions that you yourself have made that would foster this kind of mistrust?",trustworthiness
159,1349,CLINTON,candidate,35697,"CLINTON: Well, first Karen, obviously it's painful for me to hear that. And I do take responsibility. When you're in public life, even if you believe that it's not an opinion that you think is fair or founded, you do have to take responsibility. And I do. And I also have, you know, very much committed to the best of my ability my energies and efforts to helping people. That's something that I care deeply about. And I will continue to do that, to demonstrate by my past actions and my present levels of commitment and plans that people can count on me. That is certainly what happened to me in New York, where people got to know me. They saw me in action. And they did. Look, I have said before and it won't surprise anybody to hear me say it, this is not easy for me. It's not easy to do what I think is right, to help people, to even the odds, to hear a story like the woman's story we just heard. And to know that I can make a difference and I want to in every way possible. I am not a natural politician, in case you haven't noticed, like my husband or President Obama. So I have a view that I just have to do the best I can, get the results I can, make a difference in people's lives, and hope that people see that I'm fighting for them and that I can improve conditions economically and other ways that will benefit them and their families.",trustworthiness
160,50,APPLAUSE,audience,37077,[applause],
161,258,TUMULTY,moderator,37046,"TUMULTY: Thank you. Thank you.  Senator Sanders, you have demanded that Secretary Clinton release the transcripts of her paid Wall Street speeches. Why is this important? Do you have reason to believe that she says one thing in private and another in public?",Clintons Wall Street speeches
162,50,APPLAUSE,audience,37688,[applause],
163,384,SANDERS,candidate,37304,"SANDERS: Well, what I have said is that when you get I believe it is $225,000 for giving a speech, and she gave several speeches to Goldman Sachs, one of the Wall Street financial institutions whose greed and illegal behavior helped destroy our economy a number of years ago, when you get paid $225,000, that means that that speech must have been an extraordinarily wonderful speech. ",Clintons Wall Street speeches
164,82,TUMULTY,moderator,37688,TUMULTY: So does this mean that you would not think she should have to disclose...,
165,50,APPLAUSE,audience,37952,[laughter and applause],
166,50,LAUGHTER,audience,37952,[laughter and applause],
167,50,APPLAUSE,audience,38106,[applause],
168,336,SANDERS,candidate,37770,"SANDERS: I would think that a speech so great that you got paid so much money for, you would like to share it with the American people. So I think she should release the transcript.  [crosstalk] SANDERS: As the secretary said, well, she will do it if other people do it. I will do it. I didn't give any speeches, there is no transcript.",Clintons Wall Street speeches
169,102,TUMULTY,moderator,38106,"TUMULTY: But my question was, do you think she saying one thing in the speeches and another in public?",Clintons Wall Street speeches
170,50,APPLAUSE,audience,38561,[applause],Clintons Wall Street speeches
171,567,SANDERS,candidate,38208,"SANDERS: That is exactly what releasing the transcripts will tell us. This I do know. This I do know. There is a reason why Wall Street has provided $15 million just in the last reporting period to the secretary's super PAC. Now, the secretary says it doesn't influence her. Well, that's what every politician says who gets money from special interests. SANDERS: The question that the American people have to determine - you know, can you say that Wall Street is greedy, they're fraudulent, but they're not dumb. Why are they making those kind of large contributions?",campaign finance
172,50,APPLAUSE,audience,38812,[applause],
173,37,TUMULTY,moderator,38775,"TUMULTY: Thank you, your time is up. ",
174,514,CLINTON,candidate,38812,"CLINTON: Well, let me respond, as I have numerous times during this campaign. You know, I have a public record and you can go look it up. I went to Wall Street before the Great Recession and basically called them out, said that their behavior was putting our economy at risk, called for a moratorium on foreclosures. I went to the Orlando area during the '08 campaign to make the same case, visiting with families who had been defrauded by mortgages, these subprime mortgages that put them and their homes at risk.",Wall Street
175,38,TUMULTY,moderator,39326,"TUMULTY: Thank you, Secretary Clinton.",none
176,50,APPLAUSE,audience,39959,[applause],none
177,595,CLINTON,candidate,39364,"CLINTON: I called for those changes. I have been on the record and now I do have the toughest, most comprehensive plan to go after Wall Street. And not just the big banks, all the other financial interests that pose a threat to our economy. And I have said no bank is too big to fail and no executive is too powerful to jail, and I will use the powers that have now been passed by the Congress, by President Obama, who, incidentally, took a lot of money from Wall Street, which didn't stop him from signing into law the toughest regulations on the financial industry since the Great Depression. ",Wall Street
178,173,SANDERS,candidate,39959,"SANDERS: Look, clearly, clearly, the secretary's words to Wall Street has really intimidated them, and that is why they have given her $15 million in campaign contributions.",campaign finance
179,28,TUMULTY,moderator,40132,"TUMULTY: Thank you, Senator.",none
180,50,APPLAUSE,audience,40428,[applause],none
181,268,SANDERS,candidate,40160,"SANDERS: Now, what I believe is in fact that we have a corrupt campaign finance system. And it's not just Wall Street, it's the drug companies, [inaudible] received millions of dollars from the fossil fuel industry. We've got to overturn Citizens United and end that. ",campaign finance
182,50,APPLAUSE,audience,40871,[applause],
183,596,CLINTON,candidate,40428,"CLINTON: Wait a minute. I just think it's worth pointing out that the leaders of the fossil fuel industry, the Koch brothers, have just paid to put up an ad praising Senator Sanders. There are a lot of different powerful interests in Washington. I've taken them on. I took on the drug companies. I took on the insurance companies. Before there was something called Obamacare, there was something called Hillarycare, and I worked really hard... ...to get comprehensive health care reform, and they beat me. So I have a long record of standing up to special interests. And I will continue to do so.",campaign finance
184,50,BOOING,audience,41076,[booing],none
185,50,APPLAUSE,audience,41088,[laughter and applause],none
186,50,LAUGHTER,audience,41088,[laughter and applause],none
187,101,RAMOS,moderator,41024,"RAMOS: We're going to move on to the next question.  [crosstalk] RAMOS: You have 30 seconds, Senator.",none
188,50,APPLAUSE,audience,41358,[applause],none
189,50,APPLAUSE,audience,41545,[applause],none
190,420,SANDERS,candidate,41125,"SANDERS: There is nobody in the United States Congress who has taken on the Koch brothers, who want to destroy Social Security, Medicare, Medicaid, and virtually every federal program passed since the 1930s more that Bernie Sanders.  And I am proud that the gentleman who is head of Goldman Sachs, now, he didn't give me $225,000 for speaking fees, he said I was dangerous and he's right. I am dangerous for Wall Street.",Wall Street
191,30,CLINTON,candidate,41545,"CLINTON: Well, if I can say...",none
192,47,RAMOS,moderator,41575,RAMOS: We're going to move on to the secretary.,none
193,50,APPLAUSE,audience,42219,[applause],none
194,597,CLINTON,candidate,41622,"CLINTON: ... you know though, I guess Senator Sanders, that the Koch brothers, as you said, are sensible with how they use their money. And I agree with you. They stand for things that I find abhorrent, that would be bad for our country, bad for our future. But they did just put up a little video praising you for being the only Democrat who stood with the Republicans to try to eliminate the Export/Import Bank, which has helped hundreds and hundreds of companies here in Florida be able to export their goods and employ more Floridians. So from my perspective, you sided with the Koch brothers.",campaign finance
195,24,SANDERS,candidate,42219,SANDERS: Let me respond.,none
196,31,RAMOS,moderator,42243,RAMOS: Yes. Just a few seconds.,none
197,126,SANDERS,candidate,42274,"SANDERS: The Export/Import Bank is often called the bank of Boeing, because Boeing corporation gets 40 percent of the revenue.",corporate America
198,34,RAMOS,moderator,42400,RAMOS: OK. We're going to move on.,none
199,50,APPLAUSE,audience,42504,[applause],none
200,70,SANDERS,candidate,42434,"SANDERS: It is corporate welfare and yes, I oppose corporate welfare. ",corporate America
201,50,BOOING,audience,42680,[booing],none
202,50,BOOING,audience,42755,[booing],none
203,689,RAMOS,moderator,42504,"RAMOS: OK, next question. I want to continue with the issue of trust. Secretary Clinton, on the night of the attacks in Benghazi, you sent an e-mail to your daughter Chelsea... ...saying, that Al Qaida was responsible for the killing of the Americans. However, some of the families claim that you lied to them. To that speed, the mother of the information officer, Chaznea. Let's listen. [begin video clip] SMITH: Hillary and Obama and Panetta and Biden and all of â€” and Susan Rice, all told me it was a video, when they knew it was not the video. And they said that they would call me and let me know what the outcome was. [end video clip] RAMOS: Secretary Clinton, did you lie to them?",Benghazi
204,50,APPLAUSE,audience,43798,[applause],
205,50,APPLAUSE,audience,44557,[applause],
206,50,APPLAUSE,audience,44643,[applause],
207,1450,CLINTON,candidate,43193,"CLINTON: You know, look. I feel a great deal of sympathy for the families of the four brave Americans that we lost at Benghazi. And I certainly can't even imagine the grief that she has for losing her son, but she's wrong. She's absolutely wrong. I and everybody in the administration, all the people she named, the president, the vice president, Susan Rice, we were scrambling to get information that was changing, literally by the hour. And when we had information, we made it public. But then sometimes we had to go back and say we have new information that contradicts it. So I testified for 11 hours. Anybody who watched that and listened to it knows that I answered every question that I was asked and when it was over the Republicans had to admit they didn't learn anything. Why? Because there had already been one independent investigation. There had been seven or eight congressional investigations, mostly led by Republicans who all reached the same conclusions, that there were lessons to be learned. And this is not the first time we lost Americans in a terrorist attack. We lost 3,000 people on 9/11. We lost Americans serving in embassies in Tanzania and Kenya when my husband was president. We lost 250 Americans, both military and civilian, when Ronald Reagan was president in Beirut. And at no other time were those tragedies were they politicized . Instead people said, let's learn the lessons and save lives. And that's when I did.",Benghazi
208,170,RAMOS,moderator,44643,"RAMOS: But Secretary Clinton, what they're saying is that â€” what the families are saying is that you told your daughter Chelsea one thing and a different thing to them.",
209,591,CLINTON,candidate,44813,"CLINTON: Jorge, that makes my point. At the time I e-mailed with my daughter, a terrorist group had taken credit for the attacks on our facility in Benghazi. Within 16, 18 hours, they rescinded taking credit. They did it all on social media. And the video did play a role. We have captured one of the lead terrorists and he admits it was both a terrorist attack and it was influenced by the video. This was fog of war. This was complicated. The most effective, comprehensive reports and studies demonstrate that. Look, as I said in the beginning, I deeply regret that we lost four Americans.",Benghazi
210,25,RAMOS,moderator,45404,RAMOS: Thank you senator.,
211,219,CLINTON,candidate,45429,"CLINTON: And I of course sympathize with members of the families who are still, you know, very much grieving. And I wish that there could be an easy answer at the time, but we learned a lot, and the intelligence kept...",Benghazi
212,17,RAMOS,moderator,45648,RAMOS: Thank you.,
213,88,CLINTON,candidate,45665,"CLINTON: ... improving, and we learned enough to say what we think happened at Benghazi.",
214,36,RAMOS,moderator,45753,"RAMOS: You have 30 seconds, Senator.",
215,50,APPLAUSE,audience,46308,[applause],
216,572,SANDERS,candidate,45789,"SANDERS: Well, I'm not going to comment on the Benghazi tragedy, but I will say this. A series of articles in the New York Times talked about Secretary Clinton's role in urging the administration to go forward with regime change, getting rid of Gadhafi in Libya. Gadhafi was a brutal dictator, there's no question. But one of the differences between the secretary and I is I'm not quite so aggressive with regard to regime change. I voted against the war in Iraq because I had a fear of what would happen the day after. And Secretary Clinton talks about Henry Kissinger...",Benghazi
217,26,RAMOS,moderator,46361,"RAMOS: Thank you, Senator.",
218,50,APPLAUSE,audience,46485,[applause],
219,98,SANDERS,candidate,46387,"SANDERS: ... winning the praise of Henry Kissinger, I don't want Henry Kissinger's praise at all. ",
220,54,RAMOS,moderator,46485,RAMOS: We're going to â€” we're going to take a break.,none
221,252,SALINAS,moderator,46539,"SALINAS: We're taking a break. We're taking a break. [through translator] We'll continue with topics that are of interest to Spanish [inaudible] education, what to do with student debt. Two topics that we will deal in a moment in the Democratic debate.",none
222,2005,RAMOS,moderator,46791,"RAMOS [through translator]: We remind you that you can download [inaudible] and we'll come back with the Democratic presidential debate. [commercial break] UNKNOWN [through translator: And we continue now, connected with Univision for you to send us [inaudible] first Democratic debate focusing in Hispanic topics. I have [inaudible] that supported [inaudible]. Good evening, good evening. We heard a lot about immigration, about the deportations and race. In your opinion, who [inaudible] better and who presented the immigration proposal? QUESTION [through translator]: The two candidates did a good action of talking, explaining, but what concerned me a bit is that we â€” we haven't seen the plan of Senator Bernie Sanders, and we have not seen a plan in writing from Secretary Hillary Clinton. So we want to see what she says. That is important, The six months â€” that we have seen as immigration is concerned, and we see that they're moving towards. The community needs to not only immigration reform, but the raids have to stop. Families that we have seen that are suffering, they have to be reunited. UNKNOWN [through translator: We heard very emotional testimony of a mother that was brave enough to come here with her five children. How did you feel when you heard her story? And do you think that the candidates had empathy with the story? QUESTION [through translator]: I believe that this was the saddest moment that we had here at the debate, a mother with her children, separated from her husband. And those children suffering because they do not have their father. And this is what we see that is happening, that Republicans are doing not â€” by not approving a migratory reform, but also President Obama. So we need â€” we need not only words, but plans as well. And we need as a community to both stand up and support women as her. UNKNOWN [through translator: Thank you, Gabby, and now the debate â€” the Democratic debate continues with Jorge Ramos and Maria Elena Salinas. Thank you.",insiders vs outsiders
223,271,SALINAS,moderator,48796,"SALINAS: Thank you, [inaudible]. We'll continue with the debate now. Senator Sanders, you call your opponent Hillary Clinton an establishment politician. You yourself are a career politician. Why should voters prefer a career politicians over an establishment politician?",insiders vs outsiders
224,50,APPLAUSE,audience,49491,[applause],
225,50,APPLAUSE,audience,50184,[applause],
226,1117,SANDERS,candidate,49067,"SANDERS: Well, you've got to look at what the career is about. And this is a career that has stood up to every special interest in this country. I don't take money from Wall Street. I demand that we break up the large financial institutions. I don't take money from the pharmaceutical industry because I believe they are ripping off the American people and charging us the highest prices in the world for prescription drugs. I don't take money from the fossil fuel industry because they are destroying â€” they are destroying this planet through their emissions of carbon and creating the terrible climate change that we are seeing. So I think it is true that I have served in Congress for many years. But if you check my record, it is a record of strength for the environment, for workers, for seniors. Unlike the secretary, I believe we should expand Social Security benefits. It is a record of achievement for veterans, working with Republicans, helping to craft the most significant veterans healthcare bill passed in many decades. So I think the point is look at the record, and it's a record that I am proud of.",insiders vs outsiders
227,542,SALINAS,moderator,50184,"SALINAS: Secretary, [inaudible] Latinos, according to the Univision-Washington Post poll, the number one issue is jobs and the economy. Latino unemployment rate is higher than the national average. Their net worth has gone down 42 percent during the Obama years, and 60 percent of Latinos make less than $15 an hour. So, last week you tweeted that for the GOP, the economy is an after thought. Well, many Latinos feel that they are an after thought. Do you understand what the specific needs of Latinos are to improve their living conditions?",Latinos
228,1554,CLINTON,candidate,50726,"CLINTON: Well, I certainly know what all Americans need, and that is more jobs, with rising incomes. It's something that I have worked on for many years. It's why I've laid down the only really comprehensive plan about how to create more good jobs. And there are several things that need to be addressed. We do have to do more infrastructure spending. That will put many Americans to work. It's a good job that gets you on the ladder to the middle class. We need to improve the conditions for manufacturing in our country and punish those companies that want to export jobs. We need them to be incentivized to create jobs right here in America. We also do have to combat climate change, and no state has more at stake in that than Florida. And the best way to do that is not only enforcing the laws we have, but also the clean power plan that President Obama has put forth that I support, and the Paris agreement that I think was a huge step forward in the world, that Senator Sanders said was too weak, but I helped to lay the groundwork for that. But we need more clean energy jobs and we have to do more to help small businesses. You know, the fastest-growing segment of small businesses are minority and women-owned small business, and we need to help businesses get started. The very distinguished congresswoman from New York who's been on the Small Business Committee, Congresswoman Velasquez, knows exactly what we need to be doing to create more small businesses. We do need to raise the minimum wage and we have to guarantee equal pay for women.",Latinos
229,40,SALINAS,moderator,52280,"SALINAS: Secretary, what would you do...",
230,50,APPLAUSE,audience,52406,[applause],
231,86,CLINTON,candidate,52320,CLINTON: That will help Latinos as well as every other working person in our country. ,Latinos
232,152,SALINAS,moderator,52406,"SALINAS: Secretary, you talked in general terms, but you haven't really said what you would specifically do to improve the living conditions of Latinos.",Latinos
233,577,CLINTON,candidate,52558,"CLINTON: Everything I just said will improve the living conditions, and I've spent a lot of time and effort talking to and mostly listening to Latinos. Jobs are the number one issue, with rising incomes. Close behind is education. Every child deserves a good teacher in a good school, regardless of the zip code that they live in. Following behind that is health care and how important it is to continue to build on the Affordable Care Act and provide access to health care. And then there are a number of other issues â€” comprehensive immigration reform certainly at the top.",Latinos
234,63,SALINAS,moderator,53135,"SALINAS: Your time is up, Secretary â€” sorry, your time is up.",
235,50,LAUGHTER,audience,53302,[laughter],
236,453,SANDERS,candidate,53198,"SANDERS: OK, let me answer that question because it's a huge question. And one of the â€” huge, I know.  One of the points that I've been making, and media does not seem to pick up on it, is that we have a real crisis not only with real unemployment in America being close to 10 percent, but youth unemployment in this country. If you look at Latino kids between 17 and 20 who graduated high school, 36 percent of them are unemployed or underemployed...",Latinos
237,25,SALINAS,moderator,53651,SALINAS: Your time is up.,
238,40,SANDERS,candidate,53676,SANDERS: Oh wait a minute. Can I have...,
239,16,RAMOS,moderator,53716,RAMOS: Go ahead.,
240,50,APPLAUSE,audience,54042,[applause],
241,50,APPLAUSE,audience,54221,[applause],
242,615,SANDERS,candidate,53732,"SANDERS: ... a little bit of time here please? African-American kids are unemployed or underemployed to the tune of 51 percent. That's why I co-sponsored legislation to put $5 billion into a jobs program to put our kids to work because I would rather invest in education and jobs than jails and incarceration.  We have got to raise the minimum wage to $15 an hour. The United States has got to join the rest of the industrialized world in guaranteeing health care to all people as a right. We need to rebuild our crumbling infrastructure. And when we do that, under my plan, we create 13 million decent-paying jobs.",Latinos
243,50,APPLAUSE,audience,54376,[applause],
244,29,SALINAS,moderator,54347,"SALINAS: Thank you, Senator. ",
245,106,RAMOS,moderator,54376,"RAMOS: We have a question on education. Senator, I'll continue with you. You propose free college tuition.",college tuition
246,50,APPLAUSE,audience,54606,[applause],
247,124,SANDERS,candidate,54482,"SANDERS: No, I do not propose free college tuition, I proposed free tuition at public colleges and universities. Yes I did. ",college tuition
248,144,RAMOS,moderator,54606,"RAMOS: So under your plan, potentially, millions of students who can not truly afford college would be getting federal subsidies. Is that right?",college tuition
249,50,APPLAUSE,audience,55087,[applause],
250,534,SANDERS,candidate,54750,"SANDERS: No. What they would â€” look, this is what I believe, Jorge. This is the year 2016. Fifty years ago a high school degree got you a good job in the economy. Today, in many respects, a college degree is the equivalent of a high school degree. We have got to go beyond first grade to 12th grade when we talk about public education. So I do believe we should make public colleges and universities tuition-free, and I don't believe we should punish millions of young and not-so-young people with outrageous levels of student debt.",college tuition
251,180,RAMOS,moderator,55284,"RAMOS: Because my question was if you think, for instance, if Donald Trump's grandchildren or â€” I'm sorry â€” Hillary Clinton's grandchildren, should they be able to go for free?",college tuition
252,20,SANDERS,candidate,55464,SANDERS: Absolutely.,
253,16,RAMOS,moderator,55484,RAMOS: For free.,
254,50,APPLAUSE,audience,56307,[applause],
255,807,SANDERS,candidate,55500,"SANDERS: Absolutely. They can go â€” I don't think they will, but Donald Trump's kids â€” Donald Trump's kids can go to public school right now, I think Secretary Clinton is talking about making community colleges free, they can go to those things. The point is we are going to get to Donald Trump by raising the taxes on the top 1 percent and our millionaires and billionaires. But all of our people, in my view, regardless of income, should have a right to get a higher education. I want children in the third grade to know that if they study hard, no matter what the income of their families, my family didn't have any income, my parents didn't go to college, they didn't have good income. I want every kid to know if you do your school work, study hard, yes, you will be able to get a college education.",college tuition
256,562,RAMOS,moderator,56307,"RAMOS: We'll continue this â€” we'll continue talking about education. For that, we go Enrique Cevedo has a question. Enrique Cevido. QUESTION [through translator]: We just heard about free tuition from Senator Sanders, but right now there are millions of students who can't afford to pay their loans. Maria Martinez is 20 years old and she's a major of political science at Miami-Dade College. UNKNOWN: Secretary Clinton, she said she wants to go to grad school and get a PhD. What are you going to do to help her achieve that goal and pay off her student debt?",college tuition
257,50,APPLAUSE,audience,57084,[applause],
258,50,APPLAUSE,audience,58053,[applause],
259,1222,CLINTON,candidate,56869,"CLINTON: Well, congratulations on your education. And also on your plans for the future. And here's what I will do. We're going to refinance everyone's existing student debt, 40 million Americans have student debt.  And right now, I go around asking people at my events if they know what their interest rate is and the interest rates literally go from like 8 percent to 14 percent. It's outrageous that at a time when interest rates have been historically low, people borrowing money to invest in their education are paying some of the highest interest rates around. And you can refinance your house to get a lower interest rate. You can refinance your car. Corporations can refinance their debt. Under my plan, you will be able to also lower your debt, move into a program to pay it back as a percentage of your income and more than that, my plan for debt-free tuition at public colleges and universities will eventually eliminate any student debt. But for people who have it, I'm going to put a date certain that after a certain number of years, you no longer have to pay anything. The government has to quit making money off of lending money to young people to get their education. UNKNOWN: Karen, let's go back to you.",college tuition
260,50,APPLAUSE,audience,58253,[applause],
261,50,APPLAUSE,audience,58546,[applause],
262,50,APPLAUSE,audience,58878,[applause],
263,959,SANDERS,candidate,58091,"SANDERS: I think what Secretary Clinton just said is absolutely right. I think I said it many months before she said it, but thanks for copying a very good idea.  Now the question though, you know, I have been criticized a lot for thinking big. You know, that's for believing that we can do great things as a nation. One of the things we should not be doing obviously, is punishing people for doing what we want them to do and that is to get an education. But here is the point. My program, making public colleges and universities tuition free, allowing people with debt to refinance at the lowest possible interest rates is a fairly expensive proposal, about $70 billion a year. You know how I'm going to pay for it? I'm going to pay for it by imposing a tax on Wall Street speculation. We bailed out â€” Secretary Clinton was one of those who voted to bail out Wall Street. Now I think it's time for Wall Street to help the working families of this country.",college tuition
264,46,RAMOS,moderator,59050,RAMOS: Thank you senator. Thank you very much.,
265,50,APPLAUSE,audience,59487,[applause],
266,937,CLINTON,candidate,59096,"CLINTON: Well, I'm going to respond to that, because I think it's a very important issue. And by the way, everybody, who, quote, ""got money"" in the quote, ""bailout"", that also included money for the auto rescue has paid it back. So, the Treasury was out nothing. Now that will no longer happen because we have Dodd-Frank and we will break up banks that pose a systemic threat to our economy. But let me say this. Senator Sanders has talked about free college for everybody. He's talked about universal, single payer health care for everybody. And yet, when you ask questions, as many of us have and more importantly, independent experts, it's very hard to get answers. And a lot of the answers say that this is going to be much more expensive than anything Senator Sanders is admitting to. This is going to increase the federal government dramatically. And, you know, my dad used to say, if it sounds too good to be true, it probably is.",college tuition
267,50,APPLAUSE,audience,60077,[applause],
268,44,SANDERS,candidate,60033,SANDERS: All right. Let me respond to this. ,
269,107,CLINTON,candidate,60077,CLINTON: And we deserve answers about how these programs will actually work and how they would be paid for.,college tuition
270,50,APPLAUSE,audience,60388,[applause],none
271,581,SANDERS,candidate,60184,"SANDERS: I want you all to think. What Secretary Clinton is saying is that the United States should continue to be the only major country on earth that doesn't guarantee health care to all of our people.  I think if the rest of the world can do it, we can. And by the way, not only are we being ripped off by the drug companies, we are spending far, far more per capita on health care than any other major country on earth. You may not think the American people are prepared to stand up to the insurance companies or the drug companies. I think they are. And I think we can pass...",healthcare
272,50,APPLAUSE,audience,60802,[applause],
273,37,RAMOS,moderator,60765,RAMOS: Thank you senator.[crosstalk] ,
274,50,APPLAUSE,audience,61472,[applause],
275,670,CLINTON,candidate,60802,"CLINTON: This is a very important point in this debate, because I do believe in universal coverage. Remember, I fought for it 25 years ago. I believe in it. And I know that thanks the Affordable Care Act, we are now 90 percent of universal coverage. I will build on the Affordable Care Act. I will take it further. I will reduce the cost. But I just respectfully disagree. Between the Republicans trying to repeal the first chance we've ever had to get to universal health care, and Senator Sanders wanting to throw us into a contentious debate over single-payer, I think the smart approach is build on and protect the Affordable Care Act. Make it work. Reduce the cost.",healthcare
276,50,APPLAUSE,audience,62199,[applause],
277,727,SANDERS,candidate,61472,"SANDERS: I'm on the committee, I know a little bit about this, I'm on the committee, Health, Education, Labor Committee that helped write the Affordable Care Act. And it has done a number of good things. But when Secretary Clinton says, well, 90 percent of the people have insurance, yes, not really. Many of you may have insurance, but you have outrageously high deductibles and co-payments. One out of five Americans cannot afford the prescription drugs their doctors prescribe. Elderly people are cutting their pills in half. I do believe that we should do what every other major country on earth does, and I think when the American people stand up and fight back, yes, we can have it, a Medicare for all health care system.",healthcare
278,50,APPLAUSE,audience,62475,[applause],
279,636,TUMULTY,moderator,62199,"TUMULTY: I'm going to call time here because I want to move on to a subject that more than two dozen Florida mayors have asked to raise with you. They have asked us to share with you their concern over the effects of rising sea levels and climate change in their communities.  Just take a look at this map. You can see that no state has more at stake than Florida does. And no city has more at stake than Miami, the city in which we are sitting. But many Republicans argue that this is not a man-made problem. Senator Sanders, is it possible to move forward on this issue if you do not get a bipartisan consensus, and what would you do?",climate change
280,50,APPLAUSE,audience,63126,[applause],
281,700,SANDERS,candidate,62835,"SANDERS: Well, first of all, Karen, when you have Republican candidates for president and in Congress telling you that climate change is a hoax, which is Donald Trump and other candidates' position, what they are really saying is, we don't have the guts to take on the fossil fuel industry.  What candidates are saying is if we stand up to the fossil fuel industry, and transform our energy system away from coal and oil and gas to energy efficiency and wind and solar and geothermal and other sustainable technologies, you know what happens to that Republican who listens to the scientists? On that day, that Republican loses his campaign funding from the Koch brothers and the fossil fuel industry.",climate change
282,111,TUMULTY,moderator,63535,"TUMULTY: So you've just described the problem, but how would you move forward given that this is the situation?",
283,50,APPLAUSE,audience,63949,[applause],
284,50,APPLAUSE,audience,64184,[applause],
285,538,SANDERS,candidate,63646,"SANDERS: The way I would move forward in every other area. And what we are doing in this campaign is fighting not only to become president, but I'm the only candidate who says no president, not Bernie Sanders, can do it all. You know what we need, Karen? We need a political revolution in this country.  And when millions of people stand up and tell the fossil fuel industry that their profits, their short-term profits are less significant than the long-term health of this planet, we will win. That is the way change always takes place.",climate change
286,151,TUMULTY,moderator,64184,"TUMULTY: Secretary Clinton, can we do this without a bipartisan consensus? No major environmental legislation has ever passed without bipartisan votes.",climate change
287,1266,CLINTON,candidate,64335,"CLINTON: Well, Karen, first of all, I was proud a number of mayors from Florida campaign for me in South Carolina. I had a chance to talk to some of them about this issue. It is a really serious one. And there isn't much time left to do several things that I will move quickly to do. You can see already what's happening in Miami, particularly in Miami Beach with tides rising. So we do have to invest in resilience and mitigation while we are trying to cut emissions and make up for the fact that this is clearly man-made and man-aggravated. And there are certain things that the president has done through executive action that I will absolutely support. All the Republican say they will, if they're elected, heaven forbid, repeal all of those executive actions. I will maintain them and act on them. The clean power plan is something that Senator Sanders has said he would delay implementing, which makes absolutely no sense. We need to implement all of the president's executive actions and quickly move to make a bridge from coal to natural gas to clean energy. That is the way we will keep the lights on while we are transitioning to a clean energy future. And when I talk about resilience, I think that is an area we can get Republican support on. [crosstalk]",climate change
288,44,SANDERS,candidate,65601,SANDERS: Let me be very clear... [crosstalk],
289,53,CLINTON,candidate,65645,CLINTON: Because â€” because after all â€” excuse me.,
290,29,SANDERS,candidate,65698,SANDERS: I have introduced...,
291,30,CLINTON,candidate,65727,"CLINTON: Excuse me, excuse me.",
292,33,SANDERS,candidate,65757,SANDERS: Did you ask me to speak?,
293,50,APPLAUSE,audience,65822,[applause],
294,44,CLINTON,candidate,65790,"CLINTON: After all, there are... [crosstalk]",
295,54,SANDERS,candidate,65834,"SANDERS: Madam Secretary, when he asked me to speak...",
296,110,CLINTON,candidate,65888,"CLINTON: You know, you don't â€” you know, you don't have to do much more than look at rising insurance rates.",climate change
297,38,RAMOS,moderator,65998,"RAMOS: Secretary, thank you very much.",
298,291,CLINTON,candidate,66036,"CLINTON: You know, most of the property in Florida will be at risk in the next 50 years. I think I can get a bipartisan consensus on resilience and then implementing the president's orders until we frankly win back enough seats, take back the Senate, and get back to bipartisan...[crosstalk]",climate change
299,50,APPLAUSE,audience,66351,[applause],
300,24,RAMOS,moderator,66327,RAMOS: Senator Sanders? ,
301,55,SANDERS,candidate,66351,SANDERS: [inaudible] have as much time as she just had.,
