,duration,speaker,speaker_type,start_time,text,topic
124,167,BUSH,candidate,32979,BUSH: This is not about my family or his family. This is about the South Carolina families that need someone to be a commander in chief that can lead. I'm that person.,president bush
125,50,APPLAUSE,audience,33198,[applause],
126,89,DICKERSON,moderator,33146,"DICKERSON: Governor Kasich, would you weigh in on... ...Governor Kasich, please weigh in.",
127,50,LAUGHTER,audience,33290,[laughter],
128,112,KASICH,candidate,33235,"KASICH: I've got to tell you, this is just crazy, huh?  This is just nuts, O.K.? Jeez, oh, man. I'm sorry, John.",
129,66,DICKERSON,moderator,33347,DICKERSON: Why is it nuts? Talk about it. Give us your sense of...,
130,50,APPLAUSE,audience,33626,[applause],
131,1262,KASICH,candidate,33413,"KASICH: Oh, well, listen, I think being in Iraq, look, we thought there were weapons of mass destruction. Colin Powell, who is one of the most distinguished generals in modern time, said there were weapons there.  But, but, the fact is we got ourselves in the middle of a civil war. The Sunni, the Shia and the Kurds, never gotten along. In fact, that country was drawn ‰ÛÓ the borders of that country were drawn after World War I by Westerners that didn't understand what was happening there. The tragedy of it is that we're still embroiled. And, frankly, if there weren't weapons of mass destruction, we should never have gone. I don't believe the United States should involve itself in civil wars. Civil wars are not in our direct interest, and if you ‰ÛÓ and look, I served on a defense committee for 18 years and was called into the Pentagon after 9/11 by Secretary Rumsfeld to deal with some of the most serious problems that we faced. The fact is, is that we should go to war when it is our direct interest. We should not be policemen of the world, but when we go, we mean business. We'll do our job. We'll tell our soldiers, our people in the service, take care of your job and then come home once we've accomplished our goals. That's what we need to do.",president bush
132,41,DICKERSON,moderator,34675,"DICKERSON: Thirty seconds, Senator Rubio.",
133,50,APPLAUSE,audience,34874,[applause],
134,50,APPLAUSE,audience,35362,[applause],
135,646,RUBIO,candidate,34716,"RUBIO: I just want to say, at least on behalf of me and my family, I thank God all the time it was George W. Bush in the White House on 9/11 and not Al Gore.  And you can ‰ÛÓ I think you can look back in hindsight and say a couple of things, but he kept us safe. And not only did he keep us safe, but no matter what you want to say about weapons of mass destruction, Saddam Hussein was in violation of U.N. resolutions, in open violation, and the world wouldn't do anything about it, and George W. Bush enforced what the international community refused to do. And again, he kept us safe, and I am forever grateful to what he did for this country.",president bush
136,259,TRUMP,candidate,35362,"TRUMP: How did he keep us safe when the World Trade Center ‰ÛÓ the World ‰ÛÓ excuse me. I lost hundreds of friends. The World Trade Center came down during the reign of George Bush. He kept us safe? That is not safe. That is not safe, Marco. That is not safe.",president bush
137,50,APPLAUSE,audience,35746,[applause],
138,125,RUBIO,candidate,35621,RUBIO: The World Trade Center came down because Bill Clinton didn't kill Osama bin Laden when he had the chance to kill him. ,president bush
139,121,TRUMP,candidate,35746,"TRUMP: And George Bush ‰ÛÓ by the way, George Bush had the chance, also, and he didn't listen to the advice of his C.I.A.",president bush
140,56,DICKERSON,moderator,35867,"DICKERSON: All right, Dr. Carson, we have a cleansing...",
141,19,BUSH,candidate,35923,BUSH: Can I just...,
142,33,DICKERSON,moderator,35942,DICKERSON: We have a cleansing...,
143,125,BUSH,candidate,35975,BUSH: I'm not going to invite Donald Trump to the rally in Charleston on Monday afternoon when my brother is coming to speak.,president bush
144,50,LAUGHTER,audience,36127,[laughter],
145,27,TRUMP,candidate,36100,TRUMP: I don't want to go. ,
146,87,BUSH,candidate,36127,"BUSH: I'm rescinding the invitation. I thought you might want to come, but I guess not.",president bush
147,447,DICKERSON,moderator,36214,"DICKERSON: All right. Well, Dr. Carson, I have got a question now for you. A moment of pause here. You have said, Dr. Carson, that ‰ÛÓ referring to yourself, that people bought into the idea that, quote, ""A nice person can't be tough on terrorists."" You have called for loosening the rules of engagement for the military, which could lead to more civilian casualties. So, explain why those casualties would be acceptable in the fight against ISIS?",rules of engagement
148,50,APPLAUSE,audience,37255,[applause],
149,50,APPLAUSE,audience,37585,[applause],
150,1099,CARSON,candidate,36661,"CARSON: Well, first of all, let me just address the Iraq question. You know, I was not particularly in favor of us going to war in Iraq, primarily because I have studied, you know, the Middle East, recognizing that those are nations that are ruled by dictators and have been for thousands of years. And when you go in and you remove one of those dictators, unless you have an appropriate plan for replacing them, you're going to have chaos. Now, fortunately, we were able to stabilize the situation, and it was the current administration that turned tail and ran and destabilized the situation. Now, having said that, in terms of the rules of engagement, I was talking about, you know, Obama has said, you know, we shouldn't bomb tankers, you know, coming out of refineries because there may be people in there, or because the environment may be hurt. You know, that's just asinine thinking. And the fact of the matter is... You know, we ‰ÛÓ obviously, you're not going to accomplish all of your goals without some collateral damage. You have to be able to assess what is acceptable and what is not.",rules of engagement
151,50,APPLAUSE,audience,37969,[applause],
152,474,DICKERSON,moderator,37760,"DICKERSON: All right, thank you, Dr. Carson. We're going to have to take a commercial break here. Thank you to all the candidates. We'll be right back with CBS News's 2016 debate in Greenville, South Carolina. [commercial break] DICKERSON: We're back with the Republicans who could be president. The topic now is money and how the candidates would spend it. We'll turn the questioning over to Kimberley Strassel of The Wall Street Journal and Major Garrett of CBS News. Kim?",
153,20,STRASSEL,moderator,38234,STRASSEL: Mr. Trump.,
154,11,TRUMP,candidate,38254,TRUMP: Yes.,
155,500,STRASSEL,moderator,38265,"STRASSEL: You have made a lot of promises and you have also ‰ÛÓ you're the only candidate who has said he would not touch entitlements. The Committee for a Responsible Federal Budget has estimated that your ideas would cost an additional $12 trillion to $15 trillion over the next 10 years and that we would have to have annual economic growth of anywhere from 7.7 percent to 9 percent annually to pay for them. Are you proposing more than you can actually deliver, at least not without big deficits?",economy
156,1469,TRUMP,candidate,38765,"TRUMP: First of all, the ‰ÛÓ when you say I'm the only candidate, if you listen to the Democrats, they want to do many things to Social Security, and I want to do them on its own merit. You listen to them, what they want to do to Social Security, none of these folks are getting elected, O.K., whether they can do it or not. I'm going to save Social Security. I'm going to bring jobs back from China. I'm going to bring jobs back from Mexico and from Japan, where they're all ‰ÛÓ every country throughout the world ‰ÛÓ now Vietnam, that's the new one. They are taking our jobs. They are taking our wealth. They are taking our base. And you and I have had this discussion. We're going to make our economy strong again. I'm lowering taxes. We have $2.5 trillion offshore. We have 2.5 trillion that I think is actually five trillion because the government has no idea when they say 2.5, they have no idea what they're doing or saying, as they've proven very well. We're going to bring that money back. You take a look at what happened just this week. China bought the Chicago Stock Exchange, China, a Chinese company. Carrier is moving to Mexico, air conditioning company. Not only the ones I talk about all the time, Nabisco and Ford and ‰ÛÓ they're all moving out. We have an economy that last quarter, G.D.P. didn't grow. It was flat. We have to make our economy grow again. We're dying. This country is dying. And our workers are losing their jobs, and you're going...",economy
157,28,STRASSEL,moderator,40234,STRASSEL: But in terms of...,
158,73,TRUMP,candidate,40262,"TRUMP: I'm the only one who is going to save Social Security, believe me.",economy
159,116,STRASSEL,moderator,40335,"STRASSEL: O.K. But how would you actually do that? Can I ask you? Because right now, Social Security and Medicare...",economy
160,58,TRUMP,candidate,40451,TRUMP: Because you have tremendous waste. I'll tell you...,
161,77,STRASSEL,moderator,40509,"STRASSEL: They take up two-thirds of the federal budget, and they're growing.",economy
162,569,TRUMP,candidate,40586,"TRUMP: You have tremendous waste, fraud and abuse. That we're taking care of. That we're taking care of. It's tremendous. We have in Social Security right now thousands and thousands of people that are over 106 years old. Now, you know they don't exist. They don't exist. There's tremendous waste, fraud and abuse, and we're going to get it. But we're not going to hurt the people who have been paying into Social Security their whole life and then all of a sudden they're supposed to get less. We're bringing our jobs back. We're going to make our economy great again.",economy
163,50,APPLAUSE,audience,41178,[applause],
164,601,GARRETT,moderator,41155,"GARRETT: Senator Cruz.  John mentioned this is about dollars and incentives. We also want to talk about economic growth engagements. You have proposed a consumption tax, you called it the ""back tax."" Some analysts compare it more to an attributed ""value-added tax."" From the perspective from economic growth in building wages, how does that work, and how would you address those longstanding conservative concerns that something approaching the ""value-added tax"" would be used to constantly increase those rates to pay for future government spending and become an escalator of taxation, not of growth?",economy
165,1265,CRUZ,candidate,41756,"CRUZ: Well, let me say it at the outset that everyone here understands ‰ÛÓ everyone understands that how ‰ÛÓ that the middle class has been left behind in the last seven years of the Obama economy, and we've got to bring jobs back. We've got to get people back to work. We've got to get wages going up again. We've got to get people moving from part-time work to full-time work. We all agree on that, but it's not going to be solved with magic pixie dust. It's just going to be solved by declaring into the air, ""Let there be jobs."" We actually have to understand the principles that made America great in the first place. Now, where do you get economic growth? If you look at cause and effect over our nation's history, every time we lessen the burden of Washington on small-business owners, on job creators, we see incredible economic growth. You do that through tax reform and regulatory reform. My tax plan ‰ÛÓ typical family of four, first $36,000 you earn, you pay nothing in taxes ‰ÛÓ no income taxes, no payroll taxes, no nothing. Above 10 percent, everyone pays the same simple, flat 10 percent income rate. It's flat and fair. You can fill out your taxes on a postcard, and we abolish the I.R.S. If you want to see the postcard, I've got it on my website.",economy
166,377,GARRETT,moderator,43021,"GARRETT: Now, the question ‰ÛÓ conservatives have sort of this idea conceptually for a long time, but especially on this consumption value-added tax system. In Europe, where it exists, it has become an escalator of taxation to feed government spending, and that's why conservatives have long resisted it. Why and what would you do as president to make sure that doesn't happen?",economy
167,896,CRUZ,candidate,43398,"CRUZ: Now, Major, the business flat tax that is in my tax plan is not a VAT. A VAT in Europe is a sales tax. The business flat tax is not a sales tax, it is a tax of 16 percent opposed fairly and evenly across the board on all business. One of the things that's critical is we're doing that in conjunction with abolishing the corporate income tax, with abolishing the Obamacare taxes, with abolishing the payroll taxes, which are the biggest taxes paid by most working Americans, and with abolishing the death tax, which is cruel and unfair. And you asked about economic growth ‰ÛÓ the nonpartisan Tax Foundation estimated a simple flat tax that would produce 4.9 million new jobs, it would increase capital investment by 44 percent and would lift everyone's income by double digits. That's how you turn the country around, not just hoping and praying for it, but implementing policies that work.",economy
168,496,STRASSEL,moderator,44294,"STRASSEL: O.K., I have a question, a related tax question. Senator Rubio, you have the highest tax rate of anyone up on the stage in terms of the top tax rates, 35 percent. Some economists say, ""It would limit its potential to boost economic growth."" You do that so that you will have more revenue to pay for a tripling of the Child Tax Credit. Normally, it's liberals who like to use the tax code to insert social policy. Why should conservatives who want to tax adopt the other side's approach?",economy
169,50,APPLAUSE,audience,46054,[applause],
170,1264,RUBIO,candidate,44790,"RUBIO: Well, because I'm influencing social policy ‰ÛÓ this is their money. This is the money of parents. You don't earn the tax credit unless you're working. That's your money, it doesn't belong to government. Here's what I don't understand. If a business takes their money and they invest in the piece of the equipment, they get to write off their taxes. But if a parent takes money that they have earned to work and invests in their children, they don't? This makes no sense. Parenting is the most important job any of us will ever have. Family formation is the most important thing in society. So what my tax plan does, is it does create, especially for working families, an additional Child Tax Credit. So that parents who are working get to keep more of their own money, not the government's money, to invest in their children to go to school, to go to a private school, to buy a new backpack. Let me tell you, if you're a parent that's struggling, then you know that $50 a month is the difference between a new pair of shoes this month or not getting a new pair of shoes for your kids. I'm going to have a tax plan that is pro-family, because the family is the most important institution in society. You cannot have a strong country without strong families.",economy
171,440,STRASSEL,moderator,46054,"STRASSEL: Governor Kasich, this on is on size of government. In 2013, you pushed through a Medicaid reform in your state over the rejections of many of the Republicans in your state. Total enrollment and overall cost of program have gone well beyond what anyone had expected, including yourself. How can you argue that this overall growth fits in with conservative ambition to significantly cut back on the size of federal welfare programs?",medicaid
172,50,APPLAUSE,audience,47876,[applause],
173,1382,KASICH,candidate,46494,"KASICH: Yeah. Well, first of all, those numbers, incorrect. We are ‰ÛÓ our Medicaid programs are coming in below cost estimates, and our Medicaid program in the second year grew at 2.5 percent. And Kimberley, let me tell you, when we expand Medicaid and we treat the mentally ill, then they don't live under a bridge or live in a prison, where they cost $22,500 a year. When we take the drug addicted and we treat them in the prisons, we stop the revolving door of people in and out of prisons, and we save $22,500 a year. Guess what else? They get their lives back. And the working poor, they're now getting health care. And you know that about a third of the people who are now getting that health care are people who are suffering very serious illnesses, particularly cancer. So, what I would tell you is, we've gone from an $8 billion hole to a $2 billion surplus. We've cut taxes by more than any governor in America by $5 billion. We have grown the number of jobs by 400,000 private-sector jobs since I've been governor. Our credit is strong. Our pensions are strong. And frankly, we leave no one behind. Economic growth is not an end unto itself. We want everyone to rise, and we will make them personally responsible for the help that they get. And that is exactly the program we're driving in Ohio. And, boy, people ought to look at Ohio, because it has got a good formula.",medicaid
174,82,GARRETT,moderator,47876,"GARRETT: Governor Bush, a question for you ‰ÛÓ but if you want to jump in, please.",
175,37,BUSH,candidate,47958,BUSH: I'd like ‰ÛÓ can I ‰ÛÓ can I...,
176,55,GARRETT,moderator,47995,"GARRETT: Jump in, and then I've got a question for you.",
177,50,APPLAUSE,audience,48557,[applause],
178,888,BUSH,candidate,48050,"BUSH: Look, I admire the fact that Governor Kasich is supporting spending more money on drug treatment and mental health. I think that's a high priority all across this country, but expanding Obamacare is what we're talking about, and Obamacare's expansion, even though the federal government is paying for the great majority of it, is creating further debt on the backs of our children and grandchildren. We should be fighting Obamacare, repealing Obamacare, replacing it with something totally different.  When I was ‰ÛÓ as a private citizen, Florida was confronted with the choice. The governor was supportive of doing what John did. So was the Florida Senate. A committed speaker of the House asked me to go as a private citizen to make the case against the expansion. I did, and it wasn't expanded there, just as it wasn't expanded in South Carolina under Governor Haley. [crosstalk]",medicaid
179,93,GARRETT,moderator,48938,"GARRETT: Real quickly, jump in, because I have got a question for Governor Bush, but jump in.",
180,775,KASICH,candidate,49031,"KASICH: Yeah, let me say a couple of things. First of all, when Jeb was governor, his first four years as governor, he expand ‰ÛÓ his Medicaid program grew twice as fast as mine. O.K.? It's just a fact. Now, with Obamacare, I've not only sued the administration, I did not set up an exchange. And he knows that I'm not for Obamacare, never have been. But here's what's interesting about Medicaid. You know who expanded Medicaid five times to try to help the folks and give them opportunity so that you could rise and get a job? President Ronald Reagan. Now, the fact of the matter is, we expanded to get people on their feet, and once they're on their feet, we are giving them the training and the efforts that they need to be able to get work and pull out of that situation.",medicaid
181,37,GARRETT,moderator,49806,"GARRETT: Understood, Governor Kasich.",
182,45,KASICH,candidate,49843,KASICH: That's what we're doing in our state.,
183,167,BUSH,candidate,49888,"BUSH: South Carolina ‰ÛÓ South Carolinians need to know this, because the Cato Institute, which grades governors based on their spending, rank him right at the bottom.",
184,35,GARRETT,moderator,50055,"GARRETT: Yeah, Governor Bush, fine.",
185,58,BUSH,candidate,50090,BUSH: And Governor Haley is ranked at the top. [crosstalk],
186,41,GARRETT,moderator,50148,GARRETT: Let me get in a question from...,
187,31,BUSH,candidate,50189,BUSH: No. He mentioned my name.,
188,36,GARRETT,moderator,50220,"GARRETT: I understand, I understand.",
189,237,BUSH,candidate,50256,"BUSH: Let me finish, though. No, no, no ‰ÛÓ hey, wait, wait, wait. Just hold, Major, hold, Major. Hold on, Major. [crosstalk] BUSH: South Carolinians want to make that, they elect the most conservative governor or candidate that can win.",
190,36,KASICH,candidate,50493,KASICH: Let me ‰ÛÓ let's tell you...,
191,50,APPLAUSE,audience,50591,[applause],
192,62,GARRETT,moderator,50529,"GARRETT: I have a question on economic growth, Governor Bush. ",
193,251,KASICH,candidate,50591,"KASICH: Major ‰ÛÓ Major, we can't ‰ÛÓ we've got to ‰ÛÓ look, I have got to correct the record. And the fact of the matter is, we went from an $8 billion hole to a $2 billion surplus. We're up 400,000 jobs. Our credit is rock solid. And I don't know...",economy
194,33,GARRETT,moderator,50842,"GARRETT: A [inaudible], Governor.",
195,259,KASICH,candidate,50875,"KASICH: Look, the bottom line is the people of this ‰ÛÓ of this country and this state want to see everybody rise, and they want to see unity, and I don't want to get into all this fighting tonight, because people are frankly sick of the negative campaigning.",
196,43,GARRETT,moderator,51134,"GARRETT: I know, understood. Governor Bush.",
197,50,APPLAUSE,audience,51252,[applause],
198,75,KASICH,candidate,51177,KASICH: And I'm going to stay positive about what I want to do from the... ,
199,499,GARRETT,moderator,51252,"GARRETT: Governor Bush, from the perspective, economic growth ‰ÛÓ viewed from this perspective of economic growth, you have proposed a tax on hedge fund managers. The Americans for Tax Reform, a conservative tax group you're probably aware of, has said no Republican should be for higher taxes on capital gains. And many conservatives wonder if this proposal of yours would undermine not only that philosophy, but undercut your projection of 4 percent economic growth annually under your presidency?",economy
200,50,APPLAUSE,audience,52706,[applause],
201,955,BUSH,candidate,51751,"BUSH: Of course not. It won't have an impact on hedge funds managers paying ordinary income. In fact, it's not just hedge fund people, but people that are doing ‰ÛÓ they're in the business of investing other people's money, getting capital gains treatment is not appropriate. They should be paying ordinary income. That's their business. They're grateful to be able to make a lot of money, I'm sure. And what we do is lower the rates. It's not the end of the world that private equity people and hedge fund folks that are, right now, getting capital gains treatment for the income they earn, pay ordinary income like everybody else in this room. That's not a problem at all. What we need to do is reform the tax code to simplify the rates, to shift power away from Washington, D.C. That's what I did as governor of the state of Florida, $19 billion dollars of tax cuts, and it stimulated seven out of the eight years. Florida led the nation in job growth.",economy
202,154,DICKERSON,moderator,52706,"DICKERSON: Dr. Carson, before we go to break, could you give us your sense of this conversation about either Medicaid or economic growth through taxation?",
203,659,CARSON,candidate,52860,"CARSON: Well, first of all, let me just mention on the tax issue. Bencarson.com, go read about it, because my tax plan has been praised by Cato, by Wall Street Journal. Forbes said it is the best, the most pro-growth tax plan, and it's based on real fairness for everybody. Starts at the 150 percent poverty level, but even the people below that have to pay something, because everybody has to have skin in the game, and the millions of people can't, you know, talk about what other people have to pay and have no skin in the game. And it deals with corporate tax rate, and makes it the same as everybody else...[bell rings]...everybody pays exactly the same.",economy
204,20,DICKERSON,moderator,53519,DICKERSON: Doctor...,
205,142,CARSON,candidate,53539,"CARSON: ... And, as far as Medicare and Medicaid, my main goal is to get rid of Obamacare and put the care back in the hands of [inaudible]...",medicaid
206,26,GARRETT,moderator,53681,GARRETT: ... Dr. Carson...,
207,811,DICKERSON,moderator,53707,"DICKERSON: ... Dr. Carson, I'm sorry, we have to go to a commercial. The free market wants what it wants. Back soon with the 2016 Republican debate in Greenville, South Carolina. [commercial break] DICKERSON: Welcome back. We'll begin the second half of the debate with one of the hottest issues in the Republican campaign, immigration. But before I turn it back to Major Garrett and Kim Strassel, I have one question for Mr. Trump. Mr. Trump, in the Republican National Committee's Spanish-language response to the State of the Union, Congressman Diaz-Balart said, quote, ""It's essential that we find a legislative solution,"" talking about immigration, ""to offer a permanent and humane solution to those who live in the shadows. What does that mean to you, ""a humane solution to those who live in the shadows""?",immigration
208,50,APPLAUSE,audience,54930,[applause],
209,600,TRUMP,candidate,54518,"TRUMP: I want everybody taken care of, but we have to take care of our people in this country. We're not taking care of our people. We have no border. We have no control. People are flooding across. We can't have it. We either have a border, and I'm very strongly ‰ÛÓ I'm not proposing. I will build a wall. I will build a wall. Remember this, the wall will be paid for by Mexico. We are not being treated right. We are not being treated properly. If we don't have borders, if we don't have strength, we don't have a country. People are flowing across. We have to take care of our people. Believe me.",immigration
210,50,APPLAUSE,audience,55144,[applause],
211,149,GARRETT,moderator,55118,"GARRETT: Senator Rubio...  For the purposes of the lines ‰ÛÓ lines you would draw legislatively as a president on immigration reform, define amnesty.",immigration
212,50,APPLAUSE,audience,56757,[applause],
213,1490,RUBIO,candidate,55267,"RUBIO: Well, first of all, I think amnesty is the forgiveness of a wrongdoing without consequence and that ‰ÛÓ I've never supported that. I do not support that. I think there has to be consequences for violating our immigration laws. What I think is clear about this issue to begin with is we're not going to be able to make progress on illegal immigration until first, illegal immigration is brought under control. You go back to 1986, when they legalized three million people and they promised to secure the border. It didn't happen, and as a result, people have lost trust in the federal government. It is now clear that the only way to make progress on immigration is not just to pass a law that enforces the law, but actually prove to people that it's working. They want to see the wall built. They want to see the additional border agents. They want to see E-Verify. They want to see an entry-exit tracking system. Forty percent of the people in this country illegally are entering legally and overstaying visas. And only after all of that is in place, then we'll see what the American people are willing to support on this issue. I think the American people will be very reasonable, but responsible, about how you handle someone who has been here a long time, who can pass a background check, who pays a fine and starts paying taxes and all they want is a work permit. But you can't do any of that until you prove to people that illegal immigration is under control once and for all.",immigration
214,503,STRASSEL,moderator,56757,"STRASSEL: Senator Cruz. Senator Cruz, you have promised to deport illegal aliens. You have also promised to reverse President Obama's executive action that gives temporary amnesty to illegals brought here by their parent as children. As president, you would have the names and addresses of the some 800,000 of those that have registered under that action. Now, you have said that in this country, we shouldn't go door to door, look for illegals, but in this case you would have a list. Would you use it?",immigration
215,50,APPLAUSE,audience,57934,[applause],
216,674,CRUZ,candidate,57260,"CRUZ: Well, you know, your question highlights a sharp difference on immigration on this stage. You know, in a Republican primary, everyone talks tough on immigration. Everyone is against illegal immigration in a Republican primary. But as voters, we've been burned over and over again by people that give us a great campaign speech and they don't walk the walk. There are sharp differences on amnesty. If you look at the folks on this stage, when Harry Reid and Chuck Schumer and establishment Republicans were leading the fight to pass a massive amnesty plan, I stood with Jeff Sessions and Steve King and the American people and led the fight to defeat that amnesty plan.",immigration
217,55,STRASSEL,moderator,57934,STRASSEL: So would you ‰ÛÓ would you use the addresses?,
218,25,CRUZ,candidate,57989,"CRUZ: Now, that moment...",
219,33,STRASSEL,moderator,58014,STRASSEL: Would you pick them up?,
220,50,BOOING,audience,58208,[booing],
221,648,CRUZ,candidate,58047,"CRUZ: That moment was what Reagan would call ""a time for choosing."" When it comes to deciding which side of the line you're on, the Rubio-Schumer amnesty plan... ...apparently supported by the donor class, which is why Washington supported it. The Rubio-Schumer amnesty plan passed the Senate, and it was on the verge of passing the House. House leadership intended to take it up and pass it with the Democrats overruling most of the Republicans. And the question for anyone on illegal immigration is, where were you in that fight? Where did you stand? You are right. There is a difference between Senator Rubio and me on this question. [crosstalk]",immigration
222,36,STRASSEL,moderator,58695,"STRASSEL: Senator Rubio, your reply.",
223,50,APPLAUSE,audience,59364,[applause],
224,633,RUBIO,candidate,58731,"RUBIO: We're going to have to do this again, O.K.? When that issue was being debated, Ted Cruz, at a committee hearing, very passionately said, I want immigration reform to pass, I want people to be able to come out of the shadows. And he proposed an amendment that would legalized people here. Not only that, he proposed doubling the number of green cards. He proposed a 500 percent increase on guest workers. Now his position is different. Now he is a passionate opponent of all those things. So he either wasn't telling the truth then or he isn't telling the truth now, but to argue he is a purist on immigration is just not true.",immigration
225,38,CRUZ,candidate,59364,"CRUZ: Major, I get a response to that.",
226,36,GARRETT,moderator,59402,"GARRETT: Very quickly, Senator Cruz.",
227,63,STRASSEL,moderator,59438,"STRASSEL: All right. Senator Cruz. Your response, Senator Cruz.",
228,50,APPLAUSE,audience,60125,[applause and booing],
229,50,BOOING,audience,60125,[applause and booing],
230,659,CRUZ,candidate,59501,"CRUZ: You know, the lines are very, very clear. Marco right now supports citizenship for 12 million people here illegally. I oppose citizenship. Marco stood on the debate stage and said that. But I would note not only that ‰ÛÓ Marco has a long record when it comes to amnesty. In the state of Florida, as speaker of the house, he supported in-state tuition for illegal immigrants. In addition to that, Marco went on Univision in Spanish and said he would not rescind President Obama's illegal executive amnesty on his first day in office. I have promised to rescind every single illegal executive action, including that one. And on the question... [crosstalk]",immigration
231,168,RUBIO,candidate,60160,"RUBIO: Well, first of all, I don't know how he knows what I said on Univision, because he doesn't speak Spanish. And second of all, the other point that I would make...",
232,19,CRUZ,candidate,60328,CRUZ: [in Spanish].,
233,50,APPLAUSE,audience,60500,[applause],
234,480,RUBIO,candidate,60347,"RUBIO: Look, this is a disturbing pattern now, because for a number of weeks now, Ted Cruz has just been telling lies. He lied about Ben Carson in Iowa.  He lies about Planned Parenthood. He lies about marriage. He's lying about all sorts of things. And now he makes things up. The bottom line is this is a campaign and people are watching it. And they see the truth behind all these issues. And here is the truth, Ted Cruz supported legalizing people that were in this country...",
235,35,CRUZ,candidate,60827,CRUZ: That is simply... [crosstalk],
236,50,RUBIO,candidate,60862,RUBIO: ... and only now does he say... [crosstalk],
237,133,CRUZ,candidate,60912,"CRUZ: That is absolutely false. What he said is knowingly false. And I would note, if you want to assess ‰ÛÓ if you want to assess...",
238,84,RUBIO,candidate,61045,"RUBIO: Well, we'll put on our website, marcorubio.com. We're going to... [crosstalk]",
239,50,APPLAUSE,audience,61228,[applause],
240,317,CRUZ,candidate,61129,"CRUZ: ... who is telling the truth... [crosstalk] If you want to assess who is telling the truth... ...then you should look to Jeff Sessions, who said, without Ted Cruz the Rubio-Schumer amnesty bill would have passed, and Ted was responsible. You should look to Rush Limbaugh and Mark Levin, that said... [crosstalk]",immigration
241,101,GARRETT,moderator,61446,"GARRETT: Governor Bush, I want to bring this out to a little wider philosophical aspect, if you will.",
242,16,BUSH,candidate,61547,BUSH: Thank you.,
243,366,GARRETT,moderator,61563,"GARRETT: You have said illegal immigrants, quote, ""broke the law, but it's not a felony,"" still quoting you, ""it's an act of love, it's an act of commitment to your family."" Mr. Trump has, as you are well aware, denounced that statement over and over. Do you still believe it? What does that mean to you? And how does that inform your approach to immigration reform?",immigration
244,50,APPLAUSE,audience,62148,[applause],
245,615,BUSH,candidate,61929,"BUSH: Great question. I feel like I have to get into my inner Chris Christie, and point out that the reason why I should be president is listening to two senators talk about arcane amendments to bills that didn't pass.  This is ‰ÛÓ this is the problem. We need a leader to fix this problem. And I have a detailed plan to do just that, including controlling the border, dealing with the visa over-stayers, making sure that we have a path to legal status, not to citizenship, for those that come out from the shadows and pay a fine, learn English, don't commit crimes, work and pay taxes. That is the better approach.",immigration
246,99,GARRETT,moderator,62544,"GARRETT: Fundamentally, do you believe this rhetoric is insufficiently compassionate to this issue?",
247,675,BUSH,candidate,62643,"BUSH: The great majority of people that come to this country come because they have no other choice. They want to come to provide for their families. That doesn't mean it's right. That doesn't mean it's right. We should pick who comes to our country. We should control our border. Coming here legally should be a lot easier than coming here illegally. But the motivation, they're not all rapists, as you-know-who said. They're not that. These are people that are coming to provide for their families. And we should show a little more respect for the fact that they're struggling. It doesn't mean we shouldn't be controlling the border. That's exactly what we should be doing.",immigration
248,21,GARRETT,moderator,63318,GARRETT: Mr. Trump...,
249,50,APPLAUSE,audience,63353,[applause],
250,487,TRUMP,candidate,63339,"TRUMP: Look... ...When I announced that I was running for president on June 16th, illegal immigration wasn't even a subject. If I didn't bring it up, we wouldn't even be talking. Now, I don't often agree with Marco, and I don't often agree with Ted, but I can in this case. The weakest person on this stage by far on illegal immigration is Jeb Bush. They come out of an act of love, whether you like it or not. He is so weak on illegal immigration it's laughable, and everybody knows it.",immigration
251,113,BUSH,candidate,63826,"BUSH: ... So, you know...[bell rings]...This is the standard operating procedure, to disparage me. That's fine...",
252,58,TRUMP,candidate,63939,TRUMP: ... Spend a little more money on the commercials...,
253,50,APPLAUSE,audience,64111,[applause],
254,114,BUSH,candidate,63997,"BUSH: ... But, if you want to talk about weakness, you want to talk about weakness? It's weak to disparage women. ",
255,59,TRUMP,candidate,64111,TRUMP: [inaudible]. I don't know what you're talking about.,
256,111,BUSH,candidate,64170,"BUSH: It's weak to denigrate the disabled. And,it's really weak to call John McCain a loser because he was a...",
257,52,TRUMP,candidate,64281,TRUMP: ... I never called him ‰ÛÓ I don't call him..,
258,50,APPLAUSE,audience,64391,[applause],
259,58,BUSH,candidate,64333,BUSH: ... That is outrageous. The guy's an American hero. ,
260,37,TRUMP,candidate,64391,TRUMP: He also said about language...,
261,86,BUSH,candidate,64428,BUSH: ... The simple fact is I've also laid out my plans on [inaudible] immigration...,
262,217,TRUMP,candidate,64514,"TRUMP: ... Language. Two days ago he said he would take his pants off and moon everybody, and that's fine. Nobody reports that. He gets up and says that, and then he tells me, oh, my language was a little bit rough...",
263,21,STRASSEL,moderator,64731,STRASSEL: ... O.K....,
264,42,TRUMP,candidate,64752,TRUMP: ... My language. Give me a break...,
265,150,GARRETT,moderator,64794,"GARRETT: ... Governor Kasich, here in South Carolina earlier this week, you said the idea, the concept of deporting 11 million undocumented workers...",
266,163,BUSH,candidate,64944,"BUSH: [inaudible] Just, for the record [inaudible] make sure my mother's listening, if she's watching the debate. I didn't say that I was going to moon somebody...",
267,80,TRUMP,candidate,65107,"TRUMP: ... You did say it, you did say it. Been reported in 10 different news...",
